layer,head,region_label,n_pairs,comparison,condition_a,condition_b,mean_a,mean_b,mean_delta,sem_delta,ci95_low_delta,ci95_high_delta,paired_t,paired_p,wilcoxon_stat,wilcoxon_p,cohen_d_paired,n_matched
19,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00212107314556736,0.0018441395431598143,0.00027693360240754576,6.130782183545226e-05,0.00016522284070582153,0.000401293987551769,4.517100658882067,1.4070861552847935e-05,2148.0,1.5404332081482084e-06,0.3977085369076788,129
17,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001301182711013239,0.0010358432879537893,0.00026533942305944974,3.793537025815725e-05,0.00019502303717714776,0.00034141715324047023,6.994512542088441,1.322779202069317e-10,1188.0,1.6347675213268587e-12,0.6158324906987711,129
27,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01646628188214792,0.016202390433989407,0.0002638914481585109,0.0002494032293300952,-0.000222571357965556,0.0007570576517438411,1.0580915446336898,0.2920064463039958,3611.0,0.17165449805358424,0.09315976594482116,129
29,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0016996369413109207,0.0014481839238595607,0.00025145301745136,9.134215563958826e-05,7.46565867274505e-05,0.0004256032996861957,2.752869315275703,0.006766736874215439,3988.0,0.6307231239353487,0.2423766283630492,129
11,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013648699301244446,0.01340368573279517,0.0002450135684492745,0.00041899096283931186,-0.0004995167195840284,0.0011077888342894814,0.5847705324929412,0.5597313775240399,3752.0,0.30045214144278876,0.05148617453259277,129
20,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009783435013693895,0.009540509869337313,0.0002429251443565816,0.0002887925247686151,-0.0002687534982024497,0.0008239782479403955,0.8411753197255257,0.40181843408091333,4081.0,0.7932457174860834,0.07406135726310856,129
17,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005395212772035206,0.005168129452648608,0.0002270833193865973,0.00012605837442696178,-2.278065274635604e-05,0.000477573014940171,1.8014139910884648,0.07399164364225237,3002.0,0.005134743737883931,0.1586056581121498,129
31,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.025638847171451696,0.025436791461394277,0.00020205571005741754,0.0004261229101882698,-0.0005896493664386776,0.001007887120575231,0.47417236958262865,0.636184872601342,3879.0,0.46116438677325944,0.0417485492553594,129
28,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.018124988244832024,0.017925409793261755,0.00019957845157026784,0.0005132589732006624,-0.0007505224847556057,0.0012352531944589268,0.38884551852197463,0.6980364999315768,3391.0,0.05955803062351846,0.03423593892033297,129
19,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0012429481243187662,0.0010500232653661682,0.00019292485895259812,4.290571139688208e-05,0.00011394805734981187,0.0002823652501277582,4.496484329743984,1.5300405014540154e-05,2747.0,0.0006791162604384859,0.39589337034020555,129
0,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001278714514193089,0.0010896145371546925,0.00018909997703839642,3.0327128438202856e-05,0.00013104264944558962,0.0002474356264908357,6.23534065955907,6.040789756689319e-09,3237.0,0.024695927569596897,0.5489911334957795,129
0,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005410820503841883,0.005247817192472113,0.00016300331136977027,8.012264824728499e-06,0.0001473694487904422,0.00017916862541528114,20.34422412832488,6.255022923216617e-42,0.0,6.513130410462041e-23,1.7912090572275268,129
24,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0010676315393165303,0.0009057752356811268,0.00016185630363540349,3.698448148167012e-05,9.460188034150747e-05,0.00023872815505427742,4.376330210702591,2.480750750738236e-05,2673.0,0.00035450517522061105,0.38531439003933043,129
11,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004015278641509917,0.0038577599140504995,0.00015751872745941776,7.106613411688115e-05,2.49312347583581e-05,0.00030641800682457485,2.2165090224318327,0.02842280070144007,3543.0,0.12682280928644854,0.19515273776790296,129
25,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001043083445374789,0.0008874338533315996,0.0001556495920431894,5.2626296035515336e-05,6.186342681701703e-05,0.000262646383082254,2.9576391228094008,0.0036930997849270158,3311.0,0.0382557544843648,0.26040560462616597,129
26,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004083620507067951,0.003932093402782325,0.00015152710428562507,0.00013121441863983257,-9.906636399863099e-05,0.00041073868177513506,1.154805286311928,0.25032150674815296,2982.0,0.004434594548501895,0.10167493609629587,129
19,1,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002575560284971599,0.0024420774558490473,0.0001334828291225514,8.919101482396e-05,-4.059864070366657e-05,0.00030391406193542523,1.4965950256986313,0.1369603946569112,2186.0,2.3982715901542634e-06,0.131767844677878,129
24,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001709483382677887,0.0015855185126221573,0.00012396487005572954,4.2023857756564406e-05,4.0805311857198377e-05,0.00019878888237595787,2.9498688762424576,0.0037810941289254203,2118.0,1.080189880047509e-06,0.25972147256294215,129
10,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0032327255042804075,0.003109751007963665,0.0001229744963167423,8.231340932630894e-05,-3.653731909598577e-05,0.0002870292972697507,1.4939788950940378,0.13764221026099377,3655.0,0.20641745662385247,0.13153750722168994,129
21,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0032309744332902597,0.0031168505837310596,0.0001141238495591999,7.011073933372422e-05,-2.3664164450741554e-05,0.0002505778327928097,1.6277655983054906,0.10603366536145219,2856.0,0.0016799719229939533,0.14331676963137405,129
15,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.03385087429336453,0.03373812710823015,0.00011274718513437944,0.0013702630568423909,-0.0025565009240183776,0.00279757274673934,0.08228141638306442,0.9345514610532237,3725.0,0.27179772434887617,0.00724447476282251,129
26,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0027752178098443287,0.002665776206638895,0.00010944160320543388,0.0001376383769365392,-0.0001379093056334392,0.00039372563943295736,0.7951387225082872,0.42800476888079575,2699.0,0.00044691874810872187,0.07000806088870201,129
20,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0018989681839300392,0.0018035339136506872,9.543427027935205e-05,4.916985697103443e-05,2.8261033950785048e-06,0.00019783240643938163,1.940910064789727,0.05446722180130207,3973.0,0.6058759590254165,0.17088760256406405,129
24,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.009597671378851515,0.009504691470241132,9.297990861038367e-05,0.00011889588181975669,-0.00013779772539413714,0.0003169887750626129,0.7820279995175862,0.43564235106547533,4117.0,0.8591356298348704,0.06885372609472733,129
31,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0013636283364639682,0.0012943467902301184,6.928154623384998e-05,8.702309739932706e-05,-8.473601051229016e-05,0.0002473442381055654,0.7961282499051308,0.4274315428695302,2007.0,2.7862456995317e-07,0.07009518391804051,129
31,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002002482174057784,0.0019351746413185326,6.73075327392516e-05,0.00016652448374128784,-0.000228364364190292,0.00043249629614774325,0.40419000994364573,0.6867475418885921,1897.0,6.816858974357548e-08,0.035586946058264575,129
17,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0005465295547511169,0.0004792938971361362,6.723565761498067e-05,1.7306499819938167e-05,3.565146839683839e-05,0.00010405909614669079,3.8849945577973544,0.0001632810355667769,3236.0,0.024550495564624436,0.3420546979482797,129
24,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0010577608025682432,0.000995412231059727,6.234857150851641e-05,3.389573884765288e-05,-1.0157683347586485e-05,0.00012401347514467544,1.8394221111021383,0.06817026745348757,2390.0,2.2646694286470746e-05,0.161952086483527,129
0,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00014619916078646743,8.468907314333289e-05,6.151008764313454e-05,3.846716155020062e-06,5.4430708786632975e-05,6.873707460860974e-05,15.990285002667097,2.6345581511972305e-32,1.0,6.61513107246778e-23,1.4078660923003277,129
29,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0027715190394525238,0.002711344635305392,6.017440414713162e-05,7.699720429837955e-05,-8.830134773219922e-05,0.00021669457785811368,0.7815141432141326,0.4359433063611209,4143.0,0.9073692113573633,0.06880848356991764,129
20,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005459225010993176,0.005401565232169779,5.765977882339742e-05,0.0001857767326744327,-0.0002765344324081328,0.0004508605580181315,0.3103713688648201,0.7567833582541927,3591.0,0.15738539145870722,0.027326675301455532,129
20,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0021709776108961754,0.0021168287056534327,5.414890524274272e-05,6.296931985807309e-05,-6.337349496866655e-05,0.00018126588804798918,0.8599252042866152,0.39143800953294167,3389.0,0.05892497901871063,0.07571219254863977,129
18,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0006045403732609567,0.0005602388337702137,4.430153949074303e-05,1.8911788491483886e-05,8.267615283315986e-06,8.239527989870166e-05,2.342535689350181,0.020695782191136766,3387.0,0.058297523776581754,0.2062487670788487,129
29,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002166744934795641,0.0021242121985369875,4.2532736258653476e-05,7.280713947224733e-05,-0.00010537134991984006,0.00018383421906488476,0.5841835919795493,0.5601249507596189,3992.0,0.6374217543915777,0.05143449730189526,129
16,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0006034807832243802,0.0005621580132229123,4.132277000146781e-05,2.3657241631629457e-05,-3.177507471630725e-06,9.030472274036942e-05,1.7467281538951585,0.08308322616668895,4101.0,0.8297009798535331,0.1537908386201476,129
29,1,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004197986920584398,0.004157304242632331,4.0682677952067336e-05,0.00010652257002328563,-0.0001552981359125187,0.00026630407205806294,0.3819160384806166,0.7031569517283033,3775.0,0.32639593420889057,0.03362583222205508,129
23,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0027860410609860118,0.002746219208686028,3.9821852299984e-05,7.231979919291846e-05,-9.737199036672517e-05,0.00019207277475443812,0.5506355485550539,0.5828432716372064,3223.0,0.022669343873976802,0.048480756778040424,129
19,17,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0005954614635254618,0.0005576290706192439,3.7832392906217815e-05,1.8681572581258333e-05,2.430136131200319e-06,7.247202892210414e-05,2.0251182143077133,0.044934969568737014,3823.0,0.3850836548394253,0.17830171672037554,129
25,0,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0010195839892921234,0.0009883866298405902,3.1197359451533174e-05,3.25655604380724e-05,-3.3700197783155304e-05,9.376180709676731e-05,0.9579862600816886,0.33987565147335796,3532.0,0.1205166339057138,0.08434598709364176,129
12,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.03092155225805996,0.030893591441964918,2.7960816095041673e-05,0.00016312392493533643,-0.0003100278758436672,0.0003450960112201382,0.1714084313881336,0.8641733086983499,4147.0,0.9148247750185461,0.015091670876753576,129
15,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003729348515091345,0.003702108732238773,2.723978285257192e-05,0.0002190446993218793,-0.0003803591901748242,0.00048433270139514533,0.12435718799359723,0.9012275500898111,2286.0,7.411085516689434e-06,0.010949039887706865,129
28,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002591471046537825,0.0025676712840470638,2.3799762490761374e-05,0.0001087922190082826,-0.0001769460167698815,0.00024123691243946134,0.21876346220081644,0.8271827372557254,3327.0,0.04190187601395708,0.019261048856564017,129
4,16,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004297398260429993,0.004275356060662848,2.204219976714415e-05,6.634796331067065e-05,-0.00010748159425972073,0.0001604170102378815,0.3322211966617992,0.7402656549527221,3526.0,0.11718186312909995,0.02925044537014644,129
25,26,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002197595910158355,0.002179304557913813,1.8291352244541625e-05,8.034039017627942e-05,-0.0001484801902980796,0.00016992528257979954,0.2276731816264214,0.8202635924944621,3569.0,0.1427479000967722,0.02004550591090211,129
24,11,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0012733054845034354,0.0012605461542848353,1.2759330218600095e-05,3.600691662391911e-05,-6.053397002067713e-05,8.124256796021256e-05,0.35435775720168644,0.7236538900851915,3798.0,0.35375311119105,0.031199460849174018,129
11,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.016320178389924674,0.016308320350511822,1.1858039412849633e-05,0.00026838279193644747,-0.0005104899524653316,0.0005421512883856834,0.044183307459062404,0.9648271407020846,4036.0,0.7129643739991139,0.003890123309679519,129
25,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0013971114434146632,0.0013860076424023209,1.1103801012342406e-05,2.987615929542086e-05,-4.843718249552934e-05,7.310891047917852e-05,0.3716609254404496,0.7107598420543347,4133.0,0.8887673872952949,0.03272291986498639,129
24,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0006804045342999085,0.0006735865142902128,6.818020009695617e-06,2.788260080001377e-05,-4.9049756221780946e-05,5.940916459177624e-05,0.24452597010578192,0.8072150388491188,3940.0,0.5528192753128793,0.021529311199978807,129
2,21,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,2.3322578363854694e-05,2.266731809142175e-05,6.552602724329426e-07,1.0384887210870472e-06,-1.251118014070827e-06,2.720715252162476e-06,0.6309748571434104,0.529182024704473,1972.0,1.792778360678692e-07,0.05555423848405967,129
17,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005850420093394874,0.005850222326324199,1.9776707067508107e-07,0.00012104737890511187,-0.0002257063578770951,0.0002321697419144703,0.0016337988683762347,0.998698961240518,4176.0,0.9690611379321078,0.00014384796944156344,129
0,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,3.1518247400455394e-07,2.9301738765424037e-07,2.216508635031355e-08,3.782387896366843e-09,1.499921976523103e-08,2.939601103861598e-08,5.860077537685686,3.691785568214537e-08,0.0,6.442009877552838e-23,0.5159510579193792,129
2,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,9.248147116452383e-05,9.741649312694113e-05,-4.935021962417297e-06,2.7271602344914048e-06,-9.853717885259055e-06,4.833857729870645e-07,-1.809582693382753,0.07270698325619972,1807.0,2.0528002277925073e-08,-0.15932487224600084,129
20,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0019604107360499945,0.0019675376809241843,-7.126944874189505e-06,3.810941521998626e-05,-8.00298223154197e-05,6.842983743562108e-05,-0.1870127062577392,0.8519467696136916,3585.0,0.15328496647657963,-0.016465550671903414,129
22,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.00153982056096799,0.0015481090301272366,-8.288469159246472e-06,4.663696814909439e-05,-9.798977097129547e-05,9.24853595265172e-05,-0.17772315586101026,0.8592213448841286,2949.0,0.0034663019487987125,-0.01564765136528766,129
27,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003358926565175183,0.00337142889616224,-1.2502330987057252e-05,6.264905507757567e-05,-0.00012301848196224203,0.0001114332498874255,-0.1995613656355415,0.8421403239282413,4164.0,0.9465867059097394,-0.017570398524139167,129
21,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001518099658915867,0.0015311440951082595,-1.3044436192392668e-05,6.511008604900072e-05,-0.0001317785444208953,0.00011754342545588256,-0.20034432426606918,0.8415292659918508,1876.0,5.171923576319471e-08,-0.01763933418772553,129
22,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0006368454169417017,0.0006574360536327477,-2.0590636691046054e-05,1.701337852763251e-05,-5.3779296115320084e-05,1.0923493934478039e-05,-1.2102614808459997,0.22840876384641615,3589.0,0.15600944724476556,-0.1065575817701852,129
28,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0064874003161206955,0.006511625176829885,-2.4224860709189444e-05,0.00013266470264723602,-0.00029987721625433935,0.00022436797958636266,-0.18260215585455994,0.8553990887993023,3757.0,0.3059718016000257,-0.016077223361916013,129
2,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,8.86329191642346e-05,0.00011488585597510602,-2.625293681087142e-05,2.1722987654235364e-06,-3.052828883165751e-05,-2.2062181678072454e-05,-12.085325107549304,6.623409034967169e-23,228.0,1.1724454978858953e-20,-1.0640535444181602,129
27,25,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003054424661009522,0.003086392925203915,-3.196826419439311e-05,6.708380275245997e-05,-0.0001582074146595957,9.990323197535167e-05,-0.4765422185792953,0.6345006282033795,3362.0,0.05091204446807195,-0.041957202825056404,129
1,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.001657996009475761,0.0016951733837337341,-3.717737425797323e-05,1.5110348417115264e-05,-6.778072000920228e-05,-6.326842328214081e-06,-2.4603915959914584,0.015211800917096147,2777.0,0.0008767474250406029,-0.21662540106066275,129
2,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004794734496760449,0.004832679136880031,-3.7944640119581725e-05,4.4693980135109366e-05,-0.00012689022428099818,4.763754791771454e-05,-0.8489877161281124,0.39747313004795715,3985.0,0.6257189508449633,-0.0747492004124318,129
24,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0038611865507677022,0.003903646204149524,-4.245965338182137e-05,0.00013960958553557463,-0.000336590157181039,0.00021318000259172037,-0.30413136188991846,0.7615216772748418,3909.0,0.505148321964821,-0.0267772733218025,129
21,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0003895130490251571,0.00043700163296871467,-4.748858394355751e-05,1.3150709440832738e-05,-7.101453151857317e-05,-2.1953717422611462e-05,-3.611104340584564,0.00043634671637488503,1558.0,5.910280359383541e-10,-0.3179400089504074,129
29,12,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002505850675876808,0.002553682670975465,-4.783199509865669e-05,7.025154943226366e-05,-0.00017928258075275956,8.370455388519389e-05,-0.6808674753113618,0.49718519617100726,3815.0,0.3748781665408669,-0.059947038572552784,129
2,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.000593262385259303,0.000643285184393839,-5.002279913453602e-05,1.3717356754723261e-05,-7.741940894624167e-05,-2.3226616458275632e-05,-3.6466791692438707,0.00038513682596470235,2997.0,0.004950917113643629,-0.3210721979639539,129
5,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,8.329955934211404e-05,0.00014135460043844926,-5.8055041096335216e-05,3.378403899902603e-06,-6.466245983077431e-05,-5.180333109767035e-05,-17.184162348974585,4.7917311671076743e-35,130.0,1.3026985334979773e-21,-1.5129811314601334,129
29,5,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0034492167688422483,0.0035174595803029603,-6.824281146071216e-05,0.0001240505580507077,-0.0003257317625887714,0.00016585294235779276,-0.5501209549804427,0.5831951100102395,3746.0,0.2939166763754112,-0.048435449340124836,129
24,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0031162190457260917,0.0031942759327817883,-7.805688705569668e-05,8.661280031872782e-05,-0.00025210534477928593,8.300060380156354e-05,-0.9012165265232609,0.36916578955229923,3911.0,0.5081571837518019,-0.07934769075730357,129
30,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0055100105192093535,0.005589246471022624,-7.923595181326996e-05,9.664572517025835e-05,-0.0002685625009760333,0.0001103323706978021,-0.8198598714395486,0.4138200464329362,3187.0,0.018099059001162585,-0.07218463668689601,129
19,23,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01289150509044759,0.012974219284807296,-8.271419435970543e-05,0.000424170564802382,-0.0009174626611638814,0.0007714798057166662,-0.1950022024707004,0.8457004098960469,3446.0,0.07929947385913931,-0.017168986590082095,129
1,20,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013694244010965953,0.013778240668998902,-8.399665803294774e-05,3.6900384672167135e-05,-0.00015415679491955294,-6.0098842255655975e-06,-2.276308466136504,0.024488303287527657,3338.0,0.044575734615685245,-0.20041778520865755,129
28,29,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.01604985071764898,0.016137936683155076,-8.808596550609715e-05,0.0002711567940519166,-0.0006021295875390313,0.0004227794723065434,-0.3248525113083905,0.7458230300280071,3560.0,0.13707018764376155,-0.028601668800362738,129
0,19,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003999305964815755,0.004087500088277829,-8.819412346207356e-05,1.2039299673367363e-05,-0.00011104890222069194,-6.41404191761227e-05,-7.325519411828535,2.3604329545328835e-11,1384.0,4.061360200124511e-11,-0.6449760205450384,129
29,2,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002224962250510043,0.002316328141903288,-9.136589139324519e-05,4.075278347980088e-05,-0.00016782267720577516,-1.017142758639747e-05,-2.2419546247320925,0.026685836124917605,2912.0,0.002612340103397041,-0.19739309812862946,129
20,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013480500592453074,0.013573561513493227,-9.306092104015424e-05,0.0005781866888385454,-0.0012359020580869717,0.001091026175539766,-0.16095306729923844,0.8723841208783535,3987.0,0.6290531687160015,-0.014171127397950362,129
19,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.000655402129451932,0.0007548229985458907,-9.942086909395866e-05,1.5194102405066832e-05,-0.00012879006302146857,-6.804355772153718e-05,-6.5433854823042665,1.3125007926849983e-09,1696.0,4.399823157530554e-09,-0.5761129678332721,129
16,15,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.013701069006306488,0.013805056774136864,-0.00010398776783037555,0.00020501031939114097,-0.0004870420547433255,0.000296953039482062,-0.5072318707624487,0.6128649248213771,3769.0,0.31949163126891134,-0.044659276033003965,129
1,13,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.004818318297097445,0.004927848684132215,-0.00010953038703476967,5.4959350445185797e-05,-0.00021270266206133677,-4.5030037132490024e-06,-1.9929345261096343,0.04839539016574456,2871.0,0.0018938494338154534,-0.1754681009760855,129
19,9,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.02588817157399978,0.02599805004735903,-0.00010987847335925398,0.0010110728240453725,-0.002108911277054874,0.0018402601113947205,-0.10867513273635677,0.9136303440284104,4176.0,0.9690611379321078,-0.009568311911278281,129
22,18,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.007823257004957675,0.00793919598958058,-0.00011593898462290449,0.00015989428023977352,-0.00041675797132089326,0.00018100833309121252,-0.7250977611522141,0.46971555370715573,2625.0,0.00022901318775316674,-0.06384129809811476,129
18,3,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0008700766060104262,0.000993205608697175,-0.00012312900268674878,3.5578723462802426e-05,-0.00019495553981890458,-5.4964447641508785e-05,-3.460748186074754,0.00073253763175561,2170.0,1.9923060680929974e-06,-0.3047018876994276,129
2,22,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0005129846878365122,0.0006369464684867972,-0.00012396178065028488,1.4381088497166802e-05,-0.00015185893602068435,-9.767031989995729e-05,-8.619777332898439,2.1728759957753484e-14,913.0,1.2682862947036148e-14,-0.7589290765075499,129
29,6,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.005127900909964544,0.0052560133879368965,-0.0001281124779723527,0.00012551107042213706,-0.000373170088548863,0.00011736500102218009,-1.0207265187163665,0.30930936441923446,2948.0,0.0034402227488416885,-0.08986995885144239,129
10,31,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0014518350061586906,0.0015834265592952021,-0.00013159155313651141,5.7409737303323496e-05,-0.0002488235860981558,-1.92458503234359e-05,-2.292146930428359,0.023529736576092464,3380.0,0.056144986615251205,-0.20181228423271455,129
27,24,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0016958179458156373,0.0018280100701430942,-0.000132192124327457,6.71460152742574e-05,-0.0002797299910793821,-1.40023049742774e-05,-1.9687262719540284,0.05114523762911871,3298.0,0.03549528946996461,-0.17333668304489905,129
26,4,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002266777664772235,0.0024142864362387234,-0.00014750877146648835,0.00011132862565145225,-0.0003741303521106715,4.884302609915029e-05,-1.32498511145111,0.18753653433682366,1700.0,4.656295458342901e-09,-0.11665843422450874,129
25,8,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0017273086953417274,0.0018764604448183808,-0.00014915174947665325,4.583179863760036e-05,-0.00023865828248505235,-5.914492938090423e-05,-3.2543289574127536,0.0014541092161231297,2671.0,0.0003481931376319377,-0.2865276880035781,129
7,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0059799810996921665,0.006129529899755103,-0.00014954880006293688,0.00013547343489082785,-0.0004148586268618869,0.0001111391352628567,-1.1038976031238283,0.2717084865266845,4131.0,0.8850540272224741,-0.09719276451610585,129
25,30,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.002792945369002373,0.0029439525800583843,-0.0001510072110560109,0.00011671698027807175,-0.00039878387396474725,5.707189364809095e-05,-1.2937895642625827,0.19806782042156507,3016.0,0.00568273094878557,-0.11391181944496248,129
26,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0019785547133782415,0.0021297761329130247,-0.00015122141953478316,6.846918033946245e-05,-0.0002789230483661716,-2.018059711035185e-05,-2.208605664403232,0.028981987536250763,1480.0,1.8158760979777426e-10,-0.1944568858939732,129
10,7,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.003064254490124394,0.003230804349151404,-0.00016654985902701005,8.127929667467261e-05,-0.00032873930446325277,-1.131993169759136e-06,-2.0491055636669717,0.04249517301837616,3141.0,0.013446647220378055,-0.18041368506874636,129
3,27,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0023260291655865578,0.002493218242194388,-0.0001671890766078303,1.3674907249936173e-05,-0.00019458317086858633,-0.00013871790684196492,-12.225975178633162,2.979635514387141e-23,474.0,2.3122597740866325e-18,-1.0764370926742148,129
0,10,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012750104827763037,0.012917998338897908,-0.0001678935111348712,4.864122060375311e-05,-0.00026384642665353854,-7.314304640704348e-05,-3.4516714229395116,0.0007554331850218055,2743.0,0.0006561452794759208,-0.3039027232665349,129
13,13,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.022652315856643426,0.022821030193261167,-0.00016871433661774148,0.00047268760368440787,-0.0011369953283953459,0.0007593029653364702,-0.3569256635940561,0.7217351991982757,4185.0,0.9859340834870123,-0.03142555240022614,129
16,14,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.012374471270212139,0.01254363062019034,-0.00016915934997820115,0.0002752388574394934,-0.0006991844719940032,0.00035344254741690606,-0.6145910920858547,0.5399157511322313,3241.0,0.025309234099017534,-0.05411172840466458,129
21,28,target_alias,129,suppressed_minus_mentioned,suppressed,mentioned,0.0002850704056967967,0.00045454415961758903,-0.00016947375392079237,1.1161969148389762e-05,-0.00019050217022369853,-0.00014802959819441408,-15.183141224256191,2.058396558522742e-30,223.0,1.0494421863356347e-20,-1.3368010451766306,129
