layer,n_pairs,mean_absent,sem_absent,ci95_low_absent,ci95_high_absent,mean_suppressed,sem_suppressed,ci95_low_suppressed,ci95_high_suppressed,mean_mentioned,sem_mentioned,ci95_low_mentioned,ci95_high_mentioned,mean_suppressed_indirect,sem_suppressed_indirect,ci95_low_suppressed_indirect,ci95_high_suppressed_indirect,mean_delta_suppressed_minus_absent,sem_delta_suppressed_minus_absent,ci95_low_delta_suppressed_minus_absent,ci95_high_delta_suppressed_minus_absent,paired_t_suppressed_vs_absent,paired_p_suppressed_vs_absent,wilcoxon_stat_suppressed_vs_absent,wilcoxon_p_suppressed_vs_absent,cohen_d_paired_suppressed_vs_absent,mean_delta_mentioned_minus_absent,sem_delta_mentioned_minus_absent,ci95_low_delta_mentioned_minus_absent,ci95_high_delta_mentioned_minus_absent,paired_t_mentioned_vs_absent,paired_p_mentioned_vs_absent,wilcoxon_stat_mentioned_vs_absent,wilcoxon_p_mentioned_vs_absent,cohen_d_paired_mentioned_vs_absent,mean_delta_suppressed_minus_mentioned,sem_delta_suppressed_minus_mentioned,ci95_low_delta_suppressed_minus_mentioned,ci95_high_delta_suppressed_minus_mentioned,paired_t_suppressed_vs_mentioned,paired_p_suppressed_vs_mentioned,wilcoxon_stat_suppressed_vs_mentioned,wilcoxon_p_suppressed_vs_mentioned,cohen_d_paired_suppressed_vs_mentioned,mean_delta_suppressed_indirect_minus_absent,sem_delta_suppressed_indirect_minus_absent,ci95_low_delta_suppressed_indirect_minus_absent,ci95_high_delta_suppressed_indirect_minus_absent,paired_t_suppressed_indirect_vs_absent,paired_p_suppressed_indirect_vs_absent,wilcoxon_stat_suppressed_indirect_vs_absent,wilcoxon_p_suppressed_indirect_vs_absent,cohen_d_paired_suppressed_indirect_vs_absent,mean_delta_suppressed_indirect_minus_mentioned,sem_delta_suppressed_indirect_minus_mentioned,ci95_low_delta_suppressed_indirect_minus_mentioned,ci95_high_delta_suppressed_indirect_minus_mentioned,paired_t_suppressed_indirect_vs_mentioned,paired_p_suppressed_indirect_vs_mentioned,wilcoxon_stat_suppressed_indirect_vs_mentioned,wilcoxon_p_suppressed_indirect_vs_mentioned,cohen_d_paired_suppressed_indirect_vs_mentioned
21,136,0.4052977861522151,0.03435303250513387,0.3409159312267417,0.47738006792541443,0.37183787198426027,0.03307697318862998,0.3102351566723605,0.4386211493656652,0.5748018454430038,0.0338063343341784,0.5094904391593588,0.6417294578157002,0.3784672542504943,0.03441462737681952,0.31507630198932957,0.44854096362228413,-0.0334599141679549,0.013487508956727371,-0.05994136632765597,-0.005674224403392434,-2.480807558705315,0.014337706348778102,3278.0,0.0027211477836205744,-0.21272749316440145,0.16950405929078874,0.0213388364391685,0.12891861287117906,0.2140859449472408,7.94345370114256,6.853557687526333e-13,731.0,1.4618804249210287e-17,0.6811455354454871,-0.20296397345874362,0.020901796986712136,-0.24333895528934904,-0.1641325736720712,-9.71036000338983,3.132522936832161e-17,252.0,1.0628959620515063e-21,-0.8326565009028817,-0.026830531901720835,0.015165298438383676,-0.05654665313544204,0.002163609077475552,-1.7692056645461203,0.07911759754879523,3837.0,0.07452859171858507,-0.15170813414788586,-0.19633459119250957,0.021469042572896942,-0.23830459691443556,-0.1564033912883712,-9.14500916963886,8.065384816306291e-16,331.0,5.508629649470789e-21,-0.7841780668541669
22,136,0.3787888981682239,0.03264331439149994,0.3156511989162978,0.44425189714781904,0.34782999161302053,0.031007813085312603,0.2900926948832565,0.411262335951706,0.5593115539141134,0.0327878462693139,0.4952200950385903,0.6250380929927022,0.3642527883714234,0.03245319715948111,0.3023204545618889,0.43263018678130594,-0.030958906555203475,0.012690707000520924,-0.05531842208375491,-0.006372485634395665,-2.439494234161476,0.01600575288532502,3649.0,0.02839949182716695,-0.20918490481100063,0.18052265574588952,0.020419800637977673,0.14106556153693425,0.2223723857960219,8.840568962761825,4.560499808119817e-15,665.0,4.1907487146093155e-18,0.758072534484215,-0.21148156230109302,0.020616926446481342,-0.25312092706159117,-0.1712287849211703,-10.25766681809093,1.3112669083925036e-18,306.0,3.2831292117089855e-21,-0.8795876730829275,-0.014536109796800615,0.01507511496029009,-0.045835529969951536,0.014740862578930916,-0.964245369610163,0.33664699910691676,4297.0,0.4329493298898125,-0.08268335830917922,-0.19505876554269014,0.020815268600732077,-0.23618773473816085,-0.15413593457670152,-9.370946360780081,2.211771559045944e-16,426.0,3.833186786168921e-20,-0.8035520211600631
23,136,0.36793459608037343,0.03254847440314236,0.30532715738437993,0.43345483583655997,0.33581234667750914,0.03031296173319109,0.276954912625465,0.39574313742147155,0.5445939422729618,0.03241141615746027,0.48283161914823114,0.6108628110866784,0.3521818687900313,0.031880401898420514,0.29004759708069827,0.41616377662043363,-0.03212224940286423,0.012155327406749005,-0.05675818898887532,-0.009272212029109968,-2.6426478142439,0.009198432247502322,3672.0,0.032212533254306064,-0.22660518058638615,0.17665934619258825,0.019585316642735082,0.13743701138853565,0.21633829564689463,9.019989281517066,1.6454908162543284e-15,567.0,6.314195194840604e-19,0.7734576998903857,-0.20878159559545242,0.01933026317977855,-0.2486192719151257,-0.1691360068157547,-10.800763220536982,5.524640096491086e-20,217.0,5.080083922865498e-22,-0.9261578053906697,-0.015752727290342005,0.0145998390219189,-0.043930337724586245,0.010883883327860984,-1.0789658205609156,0.28252697239372543,4200.0,0.3198065125763103,-0.09252055582166156,-0.19241207348293024,0.01973679071688967,-0.2325233755178927,-0.15525039662595574,-9.74890377280408,2.50715831307084e-17,365.0,1.1083520867619816e-20,-0.835961601863183
24,136,0.36373809060570444,0.03160775988623172,0.303777566998968,0.4226864394044409,0.3279670217610695,0.029369405737726575,0.27138924489936905,0.3855417450053736,0.5633804478200358,0.03127915149869626,0.5045003918523421,0.6208183478011633,0.34263817881847985,0.03101114232337439,0.28207520773559097,0.40252701045374745,-0.03577106884463497,0.01355153049152321,-0.0629382338179463,-0.009290984044018869,-2.6396331297790008,0.00927651185172107,3773.0,0.05455874462698976,-0.22634667352619547,0.19964235721433132,0.019958019964372797,0.16157490843938588,0.2407434140011577,10.003114415694256,5.753413722020531e-18,347.0,7.65988350329154e-21,0.8577599846550995,-0.23541342605896626,0.020204013392891577,-0.2753432161047303,-0.19728603625608976,-11.651814987501064,3.8047840345871037e-22,89.0,3.252032077233536e-23,-0.9991348923493557,-0.021099911787224628,0.015858772869130427,-0.053221765648644725,0.008694736153779643,-1.3304883020486553,0.1856005080243733,4302.0,0.43934849326240244,-0.11408843067500167,-0.22074226900155594,0.020796864176537033,-0.2624172683303181,-0.1817355988023229,-10.61420929269696,1.642019180493874e-19,208.0,4.197823386661166e-22,-0.9101609380519992
25,136,0.3528273109721492,0.030841555723198598,0.2943630809559157,0.4127001087073463,0.3134134487868747,0.028291589367375847,0.2584453219734264,0.36869549702700427,0.5562582707165044,0.030874998456509633,0.4928230937293771,0.6168729711112697,0.32524945245730597,0.029983370033903313,0.26764717701334356,0.3834404445404033,-0.039413862185274484,0.012759588072465524,-0.06643790162000353,-0.014784877977319337,-3.0889603928772114,0.0024391584531965947,3399.0,0.006242449470812071,-0.26487616846984496,0.20343095974435527,0.020529757344162593,0.16326710803877523,0.2426515472099013,9.909077654159345,9.923547079276279e-18,433.0,4.41485643479775e-20,0.8496963988777891,-0.24284482192962972,0.020231919762141552,-0.28274670215297704,-0.20394250334673003,-12.003053827054352,4.8770713090152296e-23,28.0,8.542331974014629e-24,-1.0292533743645986,-0.027577858514843234,0.015135591364904572,-0.058278150928509354,0.0012769170969666528,-1.8220535854838804,0.07066024956447485,4009.0,0.15861624485357884,-0.15623980598216036,-0.23100881825919845,0.020999768020919077,-0.2745684184764222,-0.19069423188208176,-11.000541435937638,1.718637715697333e-20,123.0,6.799517564145849e-23,-0.9432886460324237
26,136,0.3458059893345242,0.030328988281758142,0.28667531764570053,0.40462316938558973,0.29936886920816064,0.027744562690397292,0.24597891386771017,0.3538398630360524,0.559793074992293,0.031149961970959022,0.5011802828629717,0.6210279213331726,0.3052537961616621,0.02914349479679844,0.24937579664581225,0.36242027001274335,-0.04643712012636358,0.013598946891305702,-0.07418996888193212,-0.02045501882060314,-3.414758546932226,0.0008434174599828152,3619.0,0.024015041663326648,-0.2928131297010831,0.21398708565776878,0.02156032427960702,0.1726249505102434,0.2568455329680756,9.925040221225705,9.046943105922258e-18,528.0,2.936276122250018e-19,0.8510651777113505,-0.26042420578413233,0.022095857488221165,-0.3057807208565649,-0.21716572974858497,-11.78610994947623,1.7342706858538128e-22,79.0,2.6151440291428016e-23,-1.01065059033461,-0.04055219317286209,0.015616541337561041,-0.07265448761777629,-0.0094637095538097,-2.5967461229923945,0.010453900627630752,3928.0,0.11281036773066107,-0.22266914303374544,-0.2545392788306308,0.022630175233409936,-0.3008339808079223,-0.20933488256632288,-11.247782052294635,4.046742704424014e-21,93.0,3.5478208124476875e-23,-0.9644893539799171
27,136,0.33352237177428123,0.0297925057459631,0.27618725820918305,0.3920957286452995,0.2895827557305434,0.02671357182291743,0.23769419606351272,0.3431712654475737,0.5739767039959738,0.031107633185461607,0.5143182171756289,0.6344859779245366,0.29425169009170504,0.028018801537039405,0.24071477503711852,0.35200033067742975,-0.04393961604373783,0.013985210886068985,-0.07200016234562522,-0.018073227375049142,-3.1418629580700252,0.002063615266807219,3838.0,0.07488264667413827,-0.26941252601033344,0.2404543322216927,0.023244329025564166,0.1952162478936759,0.2887490521562038,10.344645008132542,7.903808153010607e-19,464.0,8.230859407901378e-20,0.8870459913481239,-0.28439394826543063,0.023465094283406044,-0.3320811773246652,-0.24019966856818445,-12.119872387069302,2.4641131868972405e-23,46.0,1.2696387948132665e-23,-1.0392704832450732,-0.0392706816825762,0.016022701441231642,-0.07221546854141428,-0.008552564728914675,-2.450940113102271,0.015527152386339246,4123.0,0.24518958693147475,-0.21016638083303,-0.27972501390426896,0.02421108834208948,-0.32883185695577954,-0.23350746044954376,-11.553591063396532,6.759882386758198e-22,90.0,3.3236063424055224e-23,-0.9907122603438197
28,136,0.32537627476059516,0.02922464084143531,0.270977889196313,0.3835719535430422,0.27972247381733684,0.02636017314297778,0.22801112232830845,0.32988786214647486,0.5744279964344694,0.031036930806604867,0.5133534789482893,0.6315840035687645,0.28459791854553473,0.02752317313638101,0.23196531085253905,0.33736048727716694,-0.04565380094325821,0.013722074973373601,-0.07371618532069182,-0.020345572989771778,-3.3270333409375135,0.0011310883420356584,3810.0,0.06547466226082164,-0.28529075534636883,0.2490517216738743,0.023894821113165522,0.2029678499240263,0.2979717104769514,10.42283265040441,5.012407214583708e-19,513.0,2.183151640511614e-19,0.8937505263607509,-0.29470552261713245,0.023929540802524425,-0.3433933266434939,-0.2495092152380557,-12.315552774253103,7.859008238896367e-24,62.0,1.8034709966122743e-23,-1.0560499380161532,-0.04077835621506041,0.015472127805030673,-0.07217020266631116,-0.01125459361815489,-2.635601045242243,0.00938187654108338,4045.0,0.18301056908811153,-0.226000925129581,-0.28983007788893467,0.024370144402469422,-0.33914545675353286,-0.2441925993061842,-11.892833833990998,9.290329846151074e-23,72.0,2.2444679411038547e-23,-1.0198020879322074
29,136,0.31580355875918315,0.028171736905932863,0.2605239033787374,0.36807674325391154,0.27529498731704355,0.025399236008698905,0.225011503661598,0.3248228491683763,0.5706824323563805,0.030696619953714855,0.5094768336044413,0.6290790958776167,0.2827565558118544,0.026843902495889804,0.228098037996016,0.336453639472878,-0.04050857144213957,0.013085922833497366,-0.06749536444810668,-0.01611371777945478,-3.095583854311418,0.0023888997720405755,3856.0,0.08149386208756952,-0.26544412560220115,0.2548788735971973,0.024011559851126612,0.2089033139922982,0.3013230105914972,10.61484031764136,1.6359837322511661e-19,485.0,1.2519881889729733e-19,0.910215047994576,-0.29538744503933684,0.023551374526027624,-0.3399714100033327,-0.24972052215535198,-12.542259251700644,2.0945422659573615e-24,141.0,1.0025621617048286e-22,-1.075489858078601,-0.03304700294732873,0.015306565423494695,-0.06398404612711867,-0.004306162650652765,-2.159008375360516,0.03261727418397465,4125.0,0.24695847861967157,-0.18513344084257755,-0.287925876544526,0.024113925001585716,-0.33196909501545036,-0.2422171774611983,-11.940232729661064,7.041452466301865e-23,143.0,1.0466651169043652e-22,-1.0238665097045743
30,136,0.29895280045381667,0.02748173981204883,0.2444546417270822,0.3540798029488699,0.26256502168605605,0.024630005511591863,0.21357386736519923,0.31050902596297375,0.5701499876501606,0.030562889772434723,0.5065293734724149,0.6299329517214445,0.2675975067250197,0.02573729173564361,0.21615499119863527,0.3193170716148661,-0.0363877787677606,0.013494222915025299,-0.06302156627044178,-0.010789112238195286,-2.696544958305395,0.007899039408154396,3981.0,0.14140970879860748,-0.23122682256127036,0.27119718719634395,0.02414579413055196,0.22582384878489725,0.3194675683350298,11.231653253151649,4.4472249188680905e-21,328.0,5.1777348933418504e-21,0.9631063208633822,-0.3075849659641045,0.02439088204089235,-0.35520773668354577,-0.262784239262289,-12.610653663464289,1.406077529246764e-24,93.0,3.5478208124476875e-23,-1.0813546305031607,-0.031355293728796925,0.014920219436948557,-0.060226802379785734,-0.0032307493489759174,-2.1015303334713975,0.037452731769959786,4349.0,0.5020920544994772,-0.18020473941220472,-0.3025524809251408,0.024697373108641077,-0.35123609314324455,-0.258410333504428,-12.250391148655572,1.149680367636366e-23,78.0,2.558695051420688e-23,-1.0504623747183721
31,136,0.31258028525948517,0.02855861515300939,0.2575746031126519,0.3682514500019499,0.27750335513337737,0.025471388249309248,0.22665100158022847,0.3275744277530164,0.5902595498517851,0.030436977809584292,0.5313252047745299,0.6477880886364901,0.2802438186017112,0.02640940478493374,0.22945911511441416,0.3324684115606309,-0.03507693012610778,0.010970011247427318,-0.056147719582576756,-0.014067068894292106,-3.1975290940867547,0.0017268839920369324,3776.0,0.05538326940943751,-0.2741858577939432,0.2776792645922999,0.024718278122074597,0.22905369757976798,0.325556716492149,11.233762449833394,4.392680920267111e-21,277.0,1.7946668311628597e-21,0.9632871829867354,-0.3127561947184077,0.023675530395981373,-0.36006616603980335,-0.26645777188103803,-13.210102983437034,4.317852953728326e-26,90.0,3.3236063424055224e-23,-1.132756985623143,-0.03233646665777397,0.01291931744448023,-0.057226654088560806,-0.007624834997991463,-2.5029547262645604,0.013508899580825944,4130.0,0.25141975510538106,-0.21462659711506377,-0.3100157312500739,0.02442593818499351,-0.356416271478558,-0.26240152551444784,-12.692070572770767,8.751642204358335e-25,110.0,5.1319044335117607e-23,-1.088336072879529
32,136,0.3402761424434147,0.030550183275985885,0.28152924467412327,0.4007577386332758,0.28899517184222384,0.026911644047525652,0.23671716084628316,0.3420158575728604,0.6365155851836479,0.030283553496367816,0.5774642047374401,0.692393489180003,0.28430586075028996,0.027423949102627614,0.2334242112730689,0.3376428576927705,-0.051280970601190856,0.013850620515507056,-0.08055312100713526,-0.02357385680963548,-3.7024312769075607,0.0003101704758263302,3479.0,0.010437350653688813,-0.31748086278850957,0.29623944274023317,0.02682537197980449,0.24508333890743345,0.34936134270249214,11.043255726826727,1.3387683675575776e-20,291.0,2.4034015444360864e-21,0.9469513662588458,-0.34752041334142403,0.025721433756242505,-0.39827140155677954,-0.2983261034164321,-13.510926981552185,7.577603397392004e-27,116.0,5.844144733817452e-23,-1.1585524306499735,-0.055970281693124714,0.016135294827453905,-0.0897984668375395,-0.02478655197149925,-3.4688105976156263,0.0007019880002025257,3656.0,0.029516542513048336,-0.2974480548092102,-0.35220972443335785,0.02709479059839286,-0.40545736027452056,-0.30034487428213114,-12.999167613210833,1.4676648045825523e-25,175.0,2.0789643096486836e-22,-1.1146694268479906
