layer,n_pairs,mean_absent,sem_absent,ci95_low_absent,ci95_high_absent,mean_suppressed,sem_suppressed,ci95_low_suppressed,ci95_high_suppressed,mean_mentioned,sem_mentioned,ci95_low_mentioned,ci95_high_mentioned,mean_suppressed_indirect,sem_suppressed_indirect,ci95_low_suppressed_indirect,ci95_high_suppressed_indirect,mean_delta_suppressed_minus_absent,sem_delta_suppressed_minus_absent,ci95_low_delta_suppressed_minus_absent,ci95_high_delta_suppressed_minus_absent,paired_t_suppressed_vs_absent,paired_p_suppressed_vs_absent,wilcoxon_stat_suppressed_vs_absent,wilcoxon_p_suppressed_vs_absent,cohen_d_paired_suppressed_vs_absent,mean_delta_mentioned_minus_absent,sem_delta_mentioned_minus_absent,ci95_low_delta_mentioned_minus_absent,ci95_high_delta_mentioned_minus_absent,paired_t_mentioned_vs_absent,paired_p_mentioned_vs_absent,wilcoxon_stat_mentioned_vs_absent,wilcoxon_p_mentioned_vs_absent,cohen_d_paired_mentioned_vs_absent,mean_delta_suppressed_minus_mentioned,sem_delta_suppressed_minus_mentioned,ci95_low_delta_suppressed_minus_mentioned,ci95_high_delta_suppressed_minus_mentioned,paired_t_suppressed_vs_mentioned,paired_p_suppressed_vs_mentioned,wilcoxon_stat_suppressed_vs_mentioned,wilcoxon_p_suppressed_vs_mentioned,cohen_d_paired_suppressed_vs_mentioned,mean_delta_suppressed_indirect_minus_absent,sem_delta_suppressed_indirect_minus_absent,ci95_low_delta_suppressed_indirect_minus_absent,ci95_high_delta_suppressed_indirect_minus_absent,paired_t_suppressed_indirect_vs_absent,paired_p_suppressed_indirect_vs_absent,wilcoxon_stat_suppressed_indirect_vs_absent,wilcoxon_p_suppressed_indirect_vs_absent,cohen_d_paired_suppressed_indirect_vs_absent,mean_delta_suppressed_indirect_minus_mentioned,sem_delta_suppressed_indirect_minus_mentioned,ci95_low_delta_suppressed_indirect_minus_mentioned,ci95_high_delta_suppressed_indirect_minus_mentioned,paired_t_suppressed_indirect_vs_mentioned,paired_p_suppressed_indirect_vs_mentioned,wilcoxon_stat_suppressed_indirect_vs_mentioned,wilcoxon_p_suppressed_indirect_vs_mentioned,cohen_d_paired_suppressed_indirect_vs_mentioned
21,136,0.2427555017545019,0.02602566131997252,0.19370296496555475,0.2974858869707473,0.8713883574762439,0.018071626642733672,0.8361452348208885,0.9036334129908802,0.8998932350720635,0.015952759575821745,0.8682261753888096,0.9285775147350983,0.4879249255458241,0.033591104800237755,0.42154316308630535,0.5552176001576357,0.6286328557217419,0.034513289390556166,0.5555850193086641,0.6908260561920148,18.21422607993297,3.4886413564217675e-38,253.0,1.6472596282888798e-21,1.5618570010871444,0.6571377333175616,0.03332923605060942,0.5861558790884271,0.7171912000041324,19.716555528597123,1.4344188887925557e-41,166.0,2.5701446224005e-22,1.6906806885190584,-0.028504877595819753,0.006608732792254886,-0.042031425050770906,-0.016700550960541908,-4.3132138175152255,3.084515877262864e-05,3411.0,0.00961445107661894,-0.36985503356049027,0.24516942379132214,0.034353598017106836,0.18003525981050672,0.30898294380749675,7.136644716784448,5.312369076484192e-11,1726.0,5.282370354650314e-10,0.6119622357966467,-0.41196830952623953,0.036067687672456265,-0.4813714514112132,-0.33803208007025304,-11.42208819338442,1.4592947967526885e-21,759.0,2.4686061312118027e-17,-0.9794359822691915
22,136,0.23644106063082582,0.025513976044273676,0.18754048898685757,0.2882957426805559,0.862875160814834,0.01862995563515169,0.8260400651995666,0.8980589952348381,0.8967837234800989,0.016120085196015804,0.864090749299461,0.9257942148858183,0.4767442824526147,0.033968975101029544,0.41152423146216704,0.5458901421169137,0.6264341001840082,0.03415627084094444,0.5606781277226887,0.6923051142378768,18.340236939246818,1.7944552422705366e-38,225.0,9.095227494224863e-22,1.572662343129603,0.6603426628492731,0.03315894321098597,0.5937838393395791,0.7222509456523596,19.914466472818514,5.246039972712998e-42,177.0,3.257122688725348e-22,1.7076514119781516,-0.03390856266526495,0.0077185124789455484,-0.04928010701418081,-0.02025059854789153,-4.393147352907735,2.2405236024815557e-05,3502.0,0.01686968196697698,-0.3767092776731172,0.24030322182178884,0.03479736305857159,0.17196577693022497,0.30759453980972407,6.905788275315743,1.7817690891854542e-10,1996.0,2.0132257583518844e-08,0.5921664592551881,-0.4200394410274843,0.036508432679291325,-0.493159221316363,-0.34859753540537525,-11.505271801649902,8.9688560419522e-22,776.0,3.387094780943441e-17,-0.9865689178314809
23,136,0.2278965940054556,0.024506089250759283,0.180831380668952,0.2757700299639712,0.8538700620215629,0.020219657165475705,0.8099103648951159,0.8922970521574423,0.8811708728987423,0.01810750507265345,0.8417986998496333,0.9165891508428137,0.4681026468814148,0.033550251726208034,0.4044190970028428,0.5323209868966093,0.6259734680161072,0.03350489902423661,0.5612572292732899,0.6935499645943474,18.683042965247964,2.9704460014475976e-39,199.0,5.22197068535003e-22,1.6020577173483643,0.6532742788932867,0.0329441336520256,0.5884735918484644,0.7171479415085693,19.82976046034586,8.063764676711169e-42,174.0,3.053526983393193e-22,1.7003879313320895,-0.027300810877179425,0.008179496820965856,-0.04346318470931793,-0.012333665895505724,-3.3377127560220354,0.0010917123944630283,3685.0,0.04685380454541379,-0.28620650763494143,0.24020605287595914,0.034623902088033384,0.17265596931001828,0.31240256518171733,6.937578909079069,1.509805779217102e-10,2051.0,4.0486444946601715e-08,0.5948924836107852,-0.4130682260173276,0.0364193082923142,-0.4823208788850023,-0.3445789771540032,-11.34201184442869,2.3315705663043188e-21,802.0,5.4802524345849284e-17,-0.9725694919945486
24,136,0.2239770425744861,0.02379743356267913,0.1794235131684551,0.27008382358902316,0.8544593451438476,0.020230180451826257,0.8141512104856476,0.8911315271361355,0.8810099254245058,0.01847552803584473,0.844734832786192,0.9152532423102874,0.45866294246053113,0.0331968745742185,0.393033488663412,0.5231800946093771,0.6304823025693613,0.03339666410975182,0.5648688158696726,0.693928600233075,18.87860118296248,1.0717336731913841e-39,191.0,4.399516915884597e-22,1.6188266961738793,0.6570328828500197,0.0328116466058962,0.589874385141784,0.7192805256930961,20.024380084965074,3.0071237256119493e-42,171.0,2.8625345779287007e-22,1.7170764264636702,-0.02655058028065827,0.007992734231680988,-0.04206295600172672,-0.012064405111731938,-3.3218394996069196,0.0011507146784486468,3469.0,0.013815986024806342,-0.2848453871265431,0.234685899886045,0.03530445764338389,0.16570989980940304,0.3052754390883883,6.64748633888235,6.757176250018647e-10,2129.0,1.0636837654996477e-07,0.5700172509362396,-0.4223469829639747,0.03628711716407119,-0.4941984524233419,-0.3494300350105894,-11.639033794124364,4.1002303982023507e-22,734.0,1.5465607780371523e-17,-0.9980389140590872
25,136,0.21219242281689832,0.023135369538736766,0.16935164564288688,0.2561078001980447,0.8543925147895133,0.020209421054709666,0.814475303687932,0.8915311998156591,0.8809630643505079,0.018138643712065163,0.8453212148333322,0.9149057863978203,0.43441586554544614,0.03324151262511725,0.36967920734833143,0.4997950388119109,0.642200091972615,0.03347782365579635,0.5762669891300995,0.7052537424617438,19.182850670802917,2.215286615975157e-40,206.0,6.065286497688788e-22,1.6449158745213637,0.6687706415336097,0.03239496083096596,0.6035325349965518,0.7301237495251094,20.64427998611252,1.341304017896007e-43,142.0,1.5297784604774528e-22,1.7702324044520545,-0.026570549560994614,0.008038145478378595,-0.042449201887725246,-0.010854966888662759,-3.3055571875957463,0.0012143240235099504,3297.0,0.004514607618403264,-0.28344919039016053,0.22222344272854783,0.03555865338045737,0.15552453718281106,0.29039124598834004,6.24948983165598,5.0248348550617355e-09,2325.0,1.0596949172957162e-06,0.5358893319957481,-0.4465471988050618,0.035837196755683254,-0.5120443909105385,-0.3789780744373605,-12.460438852105415,3.3748487616821355e-24,584.0,8.796282545776086e-19,-1.0684738166954126
26,136,0.23484956220860043,0.022916292897338778,0.19120543938588358,0.28094747747674065,0.8493699212949837,0.021080942268544737,0.8085512068064642,0.8893483959088327,0.8751939010141996,0.018809952914039946,0.8372118678059076,0.9108127137500455,0.4568023100991253,0.03245916224920108,0.3951578700032693,0.5198978737334058,0.6145203590863834,0.032558059605658836,0.5487426155640608,0.6760640526648367,18.874600222784007,1.09426870733527e-39,200.0,5.334930641437406e-22,1.6184836166689698,0.6403443388055992,0.031617533725268425,0.5755333054362849,0.7008205030370728,20.252823777138634,9.505350889870856e-43,141.0,1.4969727893711684e-22,1.736665311459919,-0.025823979719215816,0.007859847108950794,-0.041237216521645075,-0.010853496162932234,-3.285557512919999,0.0012969495048060784,3275.0,0.0038759168365097114,-0.28173423243506,0.2219527478905249,0.03525603738546954,0.15210461300478834,0.29187334449827906,6.295453611641583,3.998033132588333e-09,2324.0,1.0478260666416224e-06,0.5398306936134144,-0.4183915909150743,0.034103315038156654,-0.4858665734247093,-0.3506704932346296,-12.26835545010668,1.0352014708805072e-23,591.0,1.0078953646031684e-18,-1.0520028008593414
27,136,0.2754936349712791,0.024220345148110493,0.2279021056533687,0.3251858326572052,0.8560295782853101,0.020277923714551366,0.8154921395327538,0.8942259639018071,0.879485700880148,0.01838962654305346,0.8436083446080065,0.9141180893951105,0.4959521009612383,0.03160626549441154,0.43443142436977666,0.557108394841074,0.580535943314031,0.03315675915608972,0.5155630294130282,0.644785876212768,17.508826498424746,1.4948930642895007e-36,278.0,2.7906137339195576e-21,1.5013694859927558,0.6039920659088689,0.03241332701026403,0.5383181462511493,0.6644044437262182,18.634065726039427,3.83733603518064e-39,214.0,7.1950186101156075e-22,1.597857953734139,-0.023456122594837914,0.007866585543327507,-0.039679567429731555,-0.008521729936153718,-2.981741247920906,0.0034013540274972958,3340.0,0.00604499680016069,-0.255682202639747,0.22045846598995908,0.03551734966390118,0.14906455109843503,0.28701944601429535,6.20706409898672,6.200522138714294e-09,2313.0,9.254318482826377e-07,0.532251355432542,-0.38353359991890973,0.03351504455891119,-0.4478829463325823,-0.31978469011868327,-11.443624944157605,1.2864966262624823e-21,679.0,5.4717904181720434e-18,-0.9812827434122754
28,136,0.2793052692675469,0.02445465477993905,0.23284103541779777,0.3285548484875662,0.8618489521084809,0.01985413468339184,0.8203488731945412,0.8991181968374399,0.8830647531293119,0.018017573310833857,0.8455147483721025,0.9172213880519934,0.49375140606314694,0.0314558864391443,0.43101088853002045,0.5573135508970701,0.582543682840934,0.03273854004726574,0.5193021347376625,0.6463268386407035,17.79381982213916,3.2515016835873296e-37,237.0,1.1737131098564624e-21,1.5258074618887973,0.6037594838617651,0.031967369341357105,0.5424760228990644,0.6648901611593058,18.88674283500282,1.0273058206728783e-39,187.0,4.0377600212465516e-22,1.6195248370767,-0.021215801020831038,0.007458771098019002,-0.036568272830260956,-0.00773308355922366,-2.844409721390405,0.005142618204452424,3063.0,0.0007973995895458369,-0.2439061213920261,0.21444613679560012,0.03567642688495228,0.1489552192201392,0.2841224983864469,6.010863629565154,1.6236361277506784e-08,2509.0,7.76407138301364e-06,0.5154273039774946,-0.389313347066165,0.03292072794441666,-0.45304910017561006,-0.32614523825308267,-11.825781851588502,1.3751132903650237e-22,560.0,5.506321238724207e-19,-1.014052427875693
29,136,0.2764436286359706,0.023692509019544398,0.22947578385658718,0.3231894576942306,0.8515241534809638,0.021020766155927677,0.8079807919243785,0.8893786577092376,0.8757628042548932,0.0184907117018937,0.8378193029020408,0.9090839307303483,0.500135808765207,0.031061229330692244,0.4375670700900001,0.5611283785437268,0.5750805248449932,0.03268636542649658,0.510914454710709,0.6376038884015549,17.59389633387672,9.471051171361882e-37,247.0,1.4508556806742002e-21,1.5086641642019156,0.5993191756189225,0.03196680805627484,0.534517649889018,0.6570965520611103,18.748170745226492,2.1141901004094422e-39,192.0,4.494857517254036e-22,1.6076423784082594,-0.02423865077392925,0.007640700532671127,-0.039807763325149036,-0.009757865407458583,-3.1723073912249786,0.0018725713757334168,2857.0,0.00014116029631283523,-0.27202311461610357,0.22369218012923628,0.03613804914365113,0.15228267003365106,0.2945037985521391,6.1899351356805425,6.748425458025715e-09,2528.0,9.449858003912519e-06,0.5307825589465582,-0.37562699548968626,0.03314949125224223,-0.43787835576718187,-0.3121018543150706,-11.331304985390352,2.482321948083045e-21,749.0,2.048186947695983e-17,-0.9716513864063511
30,136,0.2574050710018869,0.02286923134211888,0.21218721935638835,0.30413799147551807,0.844007055828552,0.022113615474634366,0.7994848685688458,0.8860422896187994,0.8689009184443667,0.019052220955382886,0.8303509912164403,0.9035228077133591,0.4882376305277544,0.03163885163272328,0.42448257498324116,0.5475076349936074,0.586601984826665,0.03242659197131362,0.5208991009001956,0.6495487879772359,18.09015222276846,6.726314991217092e-38,231.0,1.0332967931929196e-21,1.5512177556087012,0.6114958474424798,0.03157386107652643,0.5485670718310703,0.6743187855553974,19.36715455738468,8.573382745819096e-41,170.0,2.8015362955470675e-22,1.6607198024138823,-0.024893862615814787,0.008131230693788348,-0.04039559624288545,-0.008854021095078735,-3.061512279418149,0.0026580391285559073,3039.0,0.00065824164293963,-0.2625225121583149,0.23083255952586756,0.03582105030111334,0.16151462085988555,0.30121976296754543,6.444047775971915,1.8986068338651533e-09,2417.0,2.9266369680801237e-06,0.5525725380849571,-0.38066328791661225,0.03410047737480606,-0.44792808837661763,-0.31516826563803424,-11.16298999960194,6.645841048697566e-21,801.0,5.380076005049511e-17,-0.957218495445854
31,136,0.2829138226678944,0.023431677131648922,0.23747536942645026,0.33224531584924716,0.8500229730809988,0.021181825380516706,0.8071605897673173,0.888070481369271,0.87886423845555,0.017542560654710923,0.8419581642564392,0.9111213332692958,0.5019240521201409,0.030681068576674582,0.4441779205811446,0.5592306739476453,0.5671091504131044,0.03267068561155307,0.5038894577536653,0.6279479165826234,17.35834861734772,3.358562904414233e-36,228.0,9.694572308331765e-22,1.4884661141427793,0.5959504157876557,0.03121982395952322,0.5363113102387242,0.6545354752046475,19.088846130596725,3.6010518517917314e-40,175.0,3.119952302049606e-22,1.6368550517001965,-0.028841265374551256,0.008706738651202927,-0.04618592015293625,-0.012533406819562774,-3.312522234782657,0.001186722257120301,2746.0,5.1236963917677734e-05,-0.2840464382591636,0.21901022945224663,0.035432364932967336,0.14908301500159687,0.28979969070742634,6.181078510186401,7.050117461157416e-09,2543.0,1.1022272644236718e-05,0.5300231095758671,-0.37694018633540904,0.03240767677128504,-0.43899838964116916,-0.3152361296407227,-11.631200502141471,4.292533521694855e-22,694.0,7.274468453114399e-18,-0.9973672148130502
32,136,0.25827949511700854,0.023563918354855606,0.21226498759616763,0.30581507164232496,0.8462516864019516,0.02186068661587739,0.8024281572105442,0.886913315049986,0.8701655935532697,0.019472612869785806,0.8300022453543979,0.9083063924653252,0.4678592617556787,0.03225292315420662,0.4065330058227892,0.5311584631673787,0.587972191284943,0.03322478050447737,0.5186121318074841,0.653357315546318,17.696796859371513,5.4594817416574655e-37,164.0,2.4616469833416086e-22,1.5174878114683041,0.6118860984362612,0.032033096942046466,0.543194308798176,0.6723580838768052,19.101684097022254,3.3696531027552182e-40,173.0,2.9885016213845006e-22,1.637955898239239,-0.023913907151318217,0.011534439676271003,-0.04582937936993375,-0.00016914100772617548,-2.0732612786137006,0.040049215690257295,2569.0,9.052467254326836e-06,-0.1777806879564992,0.20957976663867015,0.035940281863330634,0.14042617132660026,0.27981979409273694,5.83133341679497,3.861549604566676e-08,2617.0,2.3188862953961174e-05,0.5000327152372845,-0.4023063317975911,0.03381986004812587,-0.4685639859314037,-0.3388196659615801,-11.89556465417381,9.143148112091237e-23,652.0,3.268682432086292e-18,-1.020036253831023
