layer,n_pairs,mean_absent,sem_absent,ci95_low_absent,ci95_high_absent,mean_suppressed,sem_suppressed,ci95_low_suppressed,ci95_high_suppressed,mean_mentioned,sem_mentioned,ci95_low_mentioned,ci95_high_mentioned,mean_suppressed_indirect,sem_suppressed_indirect,ci95_low_suppressed_indirect,ci95_high_suppressed_indirect,mean_delta_suppressed_minus_absent,sem_delta_suppressed_minus_absent,ci95_low_delta_suppressed_minus_absent,ci95_high_delta_suppressed_minus_absent,paired_t_suppressed_vs_absent,paired_p_suppressed_vs_absent,wilcoxon_stat_suppressed_vs_absent,wilcoxon_p_suppressed_vs_absent,cohen_d_paired_suppressed_vs_absent,mean_delta_mentioned_minus_absent,sem_delta_mentioned_minus_absent,ci95_low_delta_mentioned_minus_absent,ci95_high_delta_mentioned_minus_absent,paired_t_mentioned_vs_absent,paired_p_mentioned_vs_absent,wilcoxon_stat_mentioned_vs_absent,wilcoxon_p_mentioned_vs_absent,cohen_d_paired_mentioned_vs_absent,mean_delta_suppressed_minus_mentioned,sem_delta_suppressed_minus_mentioned,ci95_low_delta_suppressed_minus_mentioned,ci95_high_delta_suppressed_minus_mentioned,paired_t_suppressed_vs_mentioned,paired_p_suppressed_vs_mentioned,wilcoxon_stat_suppressed_vs_mentioned,wilcoxon_p_suppressed_vs_mentioned,cohen_d_paired_suppressed_vs_mentioned,mean_delta_suppressed_indirect_minus_absent,sem_delta_suppressed_indirect_minus_absent,ci95_low_delta_suppressed_indirect_minus_absent,ci95_high_delta_suppressed_indirect_minus_absent,paired_t_suppressed_indirect_vs_absent,paired_p_suppressed_indirect_vs_absent,wilcoxon_stat_suppressed_indirect_vs_absent,wilcoxon_p_suppressed_indirect_vs_absent,cohen_d_paired_suppressed_indirect_vs_absent,mean_delta_suppressed_indirect_minus_mentioned,sem_delta_suppressed_indirect_minus_mentioned,ci95_low_delta_suppressed_indirect_minus_mentioned,ci95_high_delta_suppressed_indirect_minus_mentioned,paired_t_suppressed_indirect_vs_mentioned,paired_p_suppressed_indirect_vs_mentioned,wilcoxon_stat_suppressed_indirect_vs_mentioned,wilcoxon_p_suppressed_indirect_vs_mentioned,cohen_d_paired_suppressed_indirect_vs_mentioned
21,136,0.13247485198301637,0.019217529550776158,0.0971881363609859,0.17117568749481304,0.4878627235600459,0.027843926863943932,0.4333203664929171,0.5427727373182847,0.8560475770260927,0.020675599497512968,0.8131115924464566,0.8937822786833084,0.6025239042502147,0.028590468330283822,0.5467299058312528,0.6574155894150642,0.35538787157702945,0.024973889110099606,0.3039557272496197,0.40433971242218736,14.230377575966264,1.2120927637856508e-28,211.0,4.473608694063304e-22,1.220244810160949,0.7235727250430763,0.024039470941522752,0.6747723467699934,0.7702461834936426,30.09936145446812,9.684250014991118e-62,0.0,4.597822277805021e-24,2.5809989515671243,-0.3681848534660469,0.023777251165821495,-0.41473132854535405,-0.3205711336960588,-15.484752669614418,9.976924574395965e-32,45.0,1.2420415357576915e-23,-1.3278065870602795,0.4700490522671984,0.026629013087853926,0.41901823746013855,0.5239935396226585,17.651763913158238,6.94681031479053e-37,59.0,1.688761462177044e-23,1.5136262681881165,-0.25352367277587795,0.03372811083397783,-0.3171773358870457,-0.18342439991170253,-7.516687608855853,6.995191207130189e-12,1354.0,7.132959681472507e-13,-0.6445506449385032
22,136,0.12826198652169066,0.018663856654468954,0.09288593972732037,0.16593095627060706,0.49140809301133476,0.028465923740083315,0.43680784805908385,0.5485368937666751,0.8447434303949123,0.021304384323417656,0.8006105016701186,0.8837649888753932,0.6164761242837901,0.02888025200257755,0.5593078410355968,0.6714845276027273,0.36314610648964407,0.02492761663378118,0.3135639707971497,0.41241712135409453,14.568023562971481,1.7659319591528762e-29,129.0,7.740378891973502e-23,1.2491977146861697,0.7164814438732217,0.02378398342428985,0.671418505894994,0.762674093613793,30.124535116413732,8.777220720527636e-62,0.0,4.597822277805021e-24,2.5831575752703886,-0.35333533738357753,0.023859423461101186,-0.40247910790659336,-0.30713322238063784,-14.809047584893737,4.492888823449419e-30,39.0,1.0885016818561422e-23,-1.2698653540586817,0.48821413776209943,0.02644156512601395,0.43458902438871927,0.5398990921039277,18.463889540403216,9.363667610601657e-39,32.0,9.329933726848204e-24,1.5832654662033596,-0.22826730611112211,0.032971103412059985,-0.2953197187450353,-0.16284981538540813,-6.923253470116739,1.6268673331286688e-10,1485.0,5.4894632875280145e-12,-0.5936640873539926
23,136,0.1261693510843802,0.01893571350146594,0.09122586891219066,0.16398063811819205,0.4867084583872858,0.02848098210592338,0.43278580180753595,0.542179968395039,0.8393564605521577,0.021635010226582298,0.7943044219085195,0.8811199410342914,0.6178741906856966,0.028921937584131387,0.562906090788356,0.6717265435450881,0.36053910730290567,0.024427379519207773,0.3144290214792645,0.40974765938568053,14.759630971443581,5.945839150874676e-30,97.0,3.870223643265893e-23,1.2656279144140636,0.7131871094677775,0.024087345194283533,0.6653270490798266,0.7609569354196725,29.608373347720892,6.67423901824414e-61,0.0,4.597822277805021e-24,2.5388970687526506,-0.35264800216487185,0.02398492854913044,-0.39735125140825395,-0.3045744290599338,-14.702899841561416,8.20417453301463e-30,82.0,2.7919953166268555e-23,-1.2607632601599001,0.49170483960131633,0.025977578780390878,0.4427006887743131,0.5425190072439117,18.928047288705702,8.288451367288529e-40,12.0,5.998507204549207e-24,1.6230666647617642,-0.22148226986646122,0.03245608419695346,-0.28304692464458275,-0.15646999824282395,-6.82406012143791,2.7233268947625733e-10,1486.0,5.573942246306578e-12,-0.5851583278770092
24,136,0.11656021271814926,0.01842555214874592,0.08339426790057801,0.15479471903492936,0.4724483155801117,0.02828956549420009,0.416464051202223,0.5257870053133166,0.8350430380384782,0.021733792660282362,0.7909307651439755,0.8747019892057045,0.615834351406491,0.028762195405121344,0.5597437013112502,0.6697983410490079,0.3558881028619624,0.024281331543342336,0.30761429313883326,0.4022141228077855,14.656861063269936,1.0656121150459384e-29,76.0,2.449391878298115e-23,1.2568154674905607,0.7184828253203289,0.02400357939806554,0.6726705289376592,0.7633272610115254,29.932320234632673,1.8626759012189833e-61,0.0,4.597822277805021e-24,2.5666752851359953,-0.36259472245836655,0.024109772353789676,-0.4108244599688405,-0.3140271217976665,-15.039325844209907,1.221247618886446e-30,94.0,3.625837342378051e-23,-1.289611551889583,0.49927413868834175,0.025889599601815066,0.448069883712276,0.5481723853681255,19.284737746710412,1.310038385596919e-40,6.0,5.252114985568529e-24,1.6536526192025844,-0.21920868663198725,0.03283291723969707,-0.2854191529685181,-0.15596895375507414,-6.676491309975652,5.824547671117999e-10,1525.0,1.0075462186169975e-11,-0.5725044066885399
25,136,0.11342522992363888,0.018206680443912167,0.07900248086012614,0.1497814975343664,0.4660602841842771,0.028377152710574265,0.41061252068243903,0.5201019074919255,0.8342556101371372,0.021962690336185663,0.7906627780790217,0.8747723568869223,0.6172480214749475,0.029127635976522914,0.5602666345876883,0.6716645492310704,0.3526350542606381,0.024555138047540507,0.3074806178997283,0.4038991451050754,14.360947740465209,5.748037532874064e-29,114.0,5.596479870417904e-23,1.231441109397646,0.7208303802134984,0.024137367087737085,0.6733853857866876,0.7658350847771443,29.863670614667583,2.439067379578715e-61,0.0,4.597822277805021e-24,2.560788628788704,-0.36819532595286025,0.02421576517184466,-0.41459944219876804,-0.32114358742285626,-15.204777686767294,4.805385251276704e-31,95.0,3.705552138485614e-23,-1.3037989303434896,0.5038227915513086,0.026621762822207917,0.45097488424566357,0.5560411902863897,18.925222755384887,8.410959653347413e-40,27.0,8.355950173921272e-24,1.62282446302766,-0.21700758866218972,0.032900969130056794,-0.27692511434169664,-0.15428914644483344,-6.5957810484050965,8.798824874386994e-10,1553.0,1.534497342241672e-11,-0.5655835588556238
26,136,0.1151132537072623,0.018392267978720653,0.08059440582274884,0.15088980040451225,0.47321880413326894,0.028235256789331666,0.41778915343089257,0.5289055995331208,0.8330920530627812,0.022023934654545104,0.7862047607391178,0.873848264761881,0.6256130492196688,0.029152895642284262,0.5664361746696518,0.6838988694371811,0.3581055504260066,0.024909952779946398,0.3084373117510502,0.4075819199791489,14.376002780474849,5.274735691369904e-29,128.0,7.575069229994201e-23,1.232732068428105,0.7179787993555189,0.024315131871822448,0.6704860097691617,0.7637030997456333,29.52806520402003,9.172701883898276e-61,0.0,4.597822277805021e-24,2.532010702242591,-0.35987324892951233,0.024172001937908888,-0.40847312385937784,-0.3127283867817319,-14.888020026389459,2.8725379442772372e-30,104.0,4.5057086041598013e-23,-1.2766371850495646,0.5104997955124064,0.026964463835685515,0.4581062979022619,0.5614452529382636,18.932317683869424,8.106627089085639e-40,26.0,8.173596759749278e-24,1.623432848126053,-0.20747900384311246,0.032425561581744165,-0.2705817093356359,-0.14554580658173005,-6.398624841702811,2.386115736536483e-09,1628.0,4.651417535044394e-11,-0.5486775536048707
27,136,0.11763118521664495,0.01849509280617938,0.0828944932632174,0.15476601855337938,0.4813141603937531,0.028480712315618908,0.42728438174075906,0.5356702184838339,0.834724587617884,0.022070397741793406,0.7897630611561541,0.8745867620195911,0.6245829348573851,0.02981505621485086,0.5663269631172595,0.6840088834982735,0.3636829751771081,0.025056116645324946,0.3157662097501195,0.41259407606290116,14.51473827030436,2.3916927447558318e-29,134.0,8.622036371577979e-23,1.2446285385355118,0.7170934024012392,0.024417151465541763,0.6693902679246025,0.7621818684597798,29.36842995028407,1.7291065009790874e-60,0.0,4.597822277805021e-24,2.5183220921652993,-0.353410427224131,0.02425865895356336,-0.4019762097645413,-0.3065051868391282,-14.568423914142974,1.761913739899003e-29,106.0,4.705542552891826e-23,-1.2492320445159053,0.5069517496407402,0.027667327121166613,0.4534574094024559,0.5615957114946123,18.32311980917383,1.9638221480072305e-38,39.0,1.0885016818561422e-23,1.5711945613349936,-0.2101416527604989,0.032949425367775884,-0.273280951909629,-0.1450670053767475,-6.3777031136335,2.6502868616068666e-09,1659.0,7.300555349613779e-11,-0.5468835302235592
28,136,0.12051245486773032,0.0184641838563867,0.08693467442464294,0.15807439763105424,0.48233802599987224,0.028545659635053428,0.42546018734479296,0.5390560339918782,0.8321919052516955,0.02206635669621166,0.7863370787110553,0.8725244456961465,0.6231143344081256,0.029815256927590503,0.5643638576541095,0.679195359266278,0.36182557113214187,0.024939404025686666,0.3113192046013831,0.4108567652235073,14.508188357647795,2.482593761628381e-29,151.0,1.2431179885938645e-22,1.244066888158808,0.7116794503839652,0.024269424965828155,0.6614410553424835,0.7609689571934045,29.324116718299855,2.062735091011324e-60,0.0,4.597822277805021e-24,2.5145222638711067,-0.3498538792518233,0.024474117248695148,-0.39848919394326116,-0.3031898390344301,-14.294851810047449,8.384184116333397e-29,113.0,5.47657315898237e-23,-1.2257734301224843,0.5026018795403953,0.02766186488578351,0.44640902234271496,0.5584858367249245,18.169486461438886,4.419490939500429e-38,49.0,1.3561264883911432e-23,1.5580206104513694,-0.20907757084357,0.03243705370695168,-0.2737095160440641,-0.14420661815653282,-6.445639999626785,1.8834303224007103e-09,1633.0,5.003704851546885e-11,-0.5527090701369775
29,136,0.11968962008123261,0.018238969163912128,0.08622661946587985,0.15403417179243334,0.4759992700069198,0.028441469636782055,0.42019608369524425,0.528975446017844,0.826666982594792,0.021815544190705832,0.7813674863293136,0.8660596743103582,0.602497111385319,0.029922704380905853,0.5432569234522024,0.6575823928286578,0.3563096499256872,0.025191053916499898,0.3082963768546797,0.40387071593895746,14.144293093363107,1.9838137792799597e-28,172.0,1.949818146302553e-22,1.2128631266763663,0.7069773625135594,0.02404236706991757,0.6582809900590805,0.7532144600765438,29.40548076891097,1.4921837822455332e-60,0.0,4.597822277805021e-24,2.5214991736517414,-0.35066771258787216,0.024401972486305167,-0.39926113351548553,-0.3030707045232761,-14.370465862326226,5.444083660944202e-29,132.0,8.25803816783314e-23,-1.2322572816138353,0.4828074913040863,0.027574126422657337,0.42931872402291604,0.5356785979739881,17.509439244006984,1.4899821745884749e-36,49.0,1.3561264883911432e-23,1.5014220284929585,-0.22416987120947307,0.03260053156311116,-0.2906153552974047,-0.16100613435484587,-6.876264295737144,2.0774126178868985e-10,1593.0,2.7812208966461197e-11,-0.5896347988924351
30,136,0.11454164882897719,0.01739696707426462,0.08242606975086646,0.1509591011503531,0.46953885873979556,0.028885136774458527,0.41405551042773564,0.5279333612704825,0.8121580055351748,0.023135123212760036,0.7667772284485121,0.8579762378289124,0.6101066459792753,0.030290912247850833,0.551259895790169,0.6706047005750709,0.3549972099108183,0.025487535517714256,0.306694660167193,0.4040254892685578,13.928267394236268,6.8484891013894204e-28,184.0,2.51939496412943e-22,1.1943390757990293,0.6976163567061976,0.02441141675886775,0.6490817473956364,0.7459805768993827,28.57746289767388,4.152621983020094e-59,0.0,4.597822277805021e-24,2.4504972269568057,-0.3426191467953792,0.024326110705031722,-0.39065365432516735,-0.2953619817974117,-14.084419451585834,2.795600956905266e-28,139.0,9.602996102241678e-23,-1.2077290042503004,0.4955649971502982,0.027645880623873714,0.4394677569302907,0.548168297521104,17.925455292690188,1.612594636139038e-37,53.0,1.480579734952419e-23,1.537095110365832,-0.20205135955589934,0.03289978365871648,-0.2665733909147502,-0.1348804189945234,-6.141419094175951,8.571922881391772e-09,1768.0,3.438786576235871e-10,-0.526622342709182
31,136,0.12861895703913406,0.017633179076653835,0.09448694080053087,0.16453211650474855,0.4675298831686141,0.028721162064419235,0.4121958741192054,0.5205861436753418,0.7951523929098555,0.02285154843861002,0.7497139804929355,0.8370651896442233,0.5829132163962331,0.03122571453033344,0.5219877307274103,0.6410807801292987,0.33891092612948004,0.0255440359415471,0.28674977133838603,0.3851134642080087,13.267712545700153,3.0927546617126115e-26,388.0,1.7731625903481786e-20,1.137696964832545,0.6665334358707213,0.023652015791516285,0.6181744810523111,0.7108820269622906,28.180829987006835,2.093963692654574e-58,0.0,4.597822277805021e-24,2.4164862354566288,-0.3276225097412414,0.023460638150861798,-0.37473038826722016,-0.2826829241113223,-13.964774002927392,5.553255339416888e-28,162.0,1.5740522595188926e-22,-1.1974694916684687,0.454294259357099,0.02824179403406946,0.39891194782301853,0.5117520110406557,16.0858852950015,3.5092558112230325e-33,93.0,3.5478208124476875e-23,1.3793532844287226,-0.21223917651362242,0.03257743838410948,-0.2793448373544532,-0.1464416071926486,-6.514912990124717,1.3270990834596682e-09,1810.0,6.157289848272424e-10,-0.5586491800664702
32,136,0.13848996559141677,0.018665063354536285,0.10242737645274351,0.17631607880971228,0.4969333949454384,0.02979234828933817,0.43733152662136165,0.5557586399326587,0.7949416974851184,0.02415155643304077,0.7447826359471682,0.8404259883627307,0.6679465949185982,0.028418540480998858,0.6119745378755107,0.7207511037364441,0.35844342935402157,0.023623085698289557,0.3123094129177725,0.40486496211028894,15.173438133019806,5.732790427862234e-31,124.0,6.948064791925296e-23,1.3011115857801436,0.6564517318937017,0.024211606090015495,0.6088585614556561,0.7013204967909472,27.11310143792619,1.7698102890056684e-56,0.0,4.597822277805021e-24,2.3249292677148317,-0.29800830253968,0.023997144148614168,-0.34668911624284304,-0.25026653309539126,-12.418490329270703,4.310321995632472e-24,296.0,2.6670484692709593e-21,-1.064876760537927,0.5294566293271814,0.02602386416798783,0.4798877774550223,0.5800599587522762,20.345042761884315,5.982250070136976e-43,37.0,1.0416229180766079e-23,1.7445730241635002,-0.12699510256652016,0.030144454211593036,-0.18533395669890537,-0.06640275387879219,-4.212884455465777,4.5815732947546413e-05,2684.0,1.8039382678379983e-05,-0.36125186174062474
