concept,context,layer,absent,mentioned,suppressed_indirect,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent
financial_fraud,Describe a financial investigation.,19,0.05319131027022061,0.6690519227175914,0.7446429553354851,0.6158606124473708,0.6914516450652645
financial_fraud,Describe a financial investigation.,20,0.0448482213728279,0.6799336803380504,0.7629672657300178,0.6350854589652224,0.7181190443571899
financial_fraud,Describe a financial investigation.,21,0.03309194548496062,0.6365700023665374,0.7780881745306615,0.6034780568815767,0.7449962290457008
financial_fraud,Describe a financial investigation.,22,0.0410861351088491,0.6569880425304476,0.8213009585381547,0.6159019074215986,0.7802148234293056
financial_fraud,Describe a financial investigation.,23,0.044074924016012644,0.6317363972692613,0.7455347532117725,0.5876614732532487,0.7014598291957599
financial_fraud,Describe a financial investigation.,24,0.04500918445237511,0.5679578779523892,0.669605017153391,0.522948693500014,0.6245958327010159
financial_fraud,Describe a financial investigation.,25,0.06804390728263927,0.5863349439756237,0.7512342452882494,0.5182910366929844,0.6831903380056101
financial_fraud,Describe a financial investigation.,26,0.0818402844443733,0.600329899125678,0.7091622618669247,0.5184896146813047,0.6273219774225514
financial_fraud,Describe a financial investigation.,27,0.07072687839211601,0.6348769287215289,0.7781967076536161,0.5641500503294129,0.7074698292615001
financial_fraud,Describe a financial investigation.,28,0.09489318134436947,0.6740977876206583,0.8261840065315619,0.5792046062762888,0.7312908251871924
financial_fraud,Describe a financial investigation.,29,0.11908916919132356,0.7032565774203076,0.860280288748434,0.584167408228984,0.7411911195571104
financial_fraud,Describe a financial investigation.,30,0.08030953345748308,0.7029124943459064,0.9081856120955317,0.6226029608884234,0.8278760786380487
financial_fraud,Describe a financial investigation.,31,0.054674818336908924,0.7813153051729326,0.9596706004308091,0.7266404868360237,0.9049957820939002
financial_fraud,Describe a financial investigation.,32,0.09485439028015819,0.7135040207208357,0.8943422156055482,0.6186496304406776,0.79948782532539
financial_fraud,Describe a suspicious email review.,0,0.013408021880894723,0.23401692380264053,0.8326678406263549,0.22060890192174581,0.8192598187454602
financial_fraud,Describe a suspicious email review.,1,0.0016329816495603208,0.8107690968684641,0.9502845331220783,0.8091361152189038,0.948651551472518
financial_fraud,Describe a suspicious email review.,2,0.008221392928943078,0.9973389291115566,0.9988140527186591,0.9891175361826136,0.990592659789716
financial_fraud,Describe a suspicious email review.,3,0.020305653726191426,0.9900705033316983,0.99829845442278,0.9697648496055069,0.9779928006965886
financial_fraud,Describe a suspicious email review.,4,0.04380073696299603,0.9794249395600286,0.9977315487259087,0.9356242025970326,0.9539308117629127
financial_fraud,Describe a suspicious email review.,5,0.04534959724041134,0.8835676625612336,0.9772380728258381,0.8382180653208223,0.9318884755854268
financial_fraud,Describe a suspicious email review.,6,0.011185623086183746,0.40983180735068964,0.6319302537567754,0.3986461842645059,0.6207446306705916
financial_fraud,Describe a suspicious email review.,7,0.013902021560370473,0.7509733396172784,0.8194711786794836,0.737071318056908,0.8055691571191131
financial_fraud,Describe a suspicious email review.,8,0.010438720041064298,0.6242666655725747,0.6193869198472224,0.6138279455315104,0.6089481998061581
financial_fraud,Describe a suspicious email review.,9,0.004269630979295302,0.5543655983989244,0.44490420018864496,0.5500959674196291,0.4406345692093497
financial_fraud,Describe a suspicious email review.,10,0.0038839309598494073,0.39417879180783605,0.25920122198942686,0.39029486084798665,0.25531729102957745
financial_fraud,Describe a suspicious email review.,11,0.004120472776054527,0.3241954924687075,0.28277116915503936,0.32007501969265295,0.2786506963789848
financial_fraud,Describe a suspicious email review.,12,0.00794328595773717,0.46873912718206284,0.3312914162624387,0.46079584122432565,0.3233481303047015
financial_fraud,Describe a suspicious email review.,13,0.0085788111255344,0.5209430871449263,0.41054221988323664,0.5123642760193919,0.40196340875770226
financial_fraud,Describe a suspicious email review.,14,0.0381895629747929,0.7288316863339941,0.6914438696855143,0.6906421233592012,0.6532543067107214
financial_fraud,Describe a suspicious email review.,15,0.20308709966268293,0.8974384422230072,0.7696565272091487,0.6943513425603243,0.5665694275464658
financial_fraud,Describe a suspicious email review.,16,0.08446442718433421,0.8605325173377101,0.7168122633412635,0.7760680901533759,0.6323478361569292
financial_fraud,Describe a suspicious email review.,17,0.05539703146929254,0.8321317885795917,0.7943206923441896,0.7767347571102992,0.738923660874897
financial_fraud,Describe a suspicious email review.,18,0.07327611843652654,0.8302100144084186,0.8360841907057499,0.7569338959718921,0.7628080722692234
financial_fraud,Describe a suspicious email review.,19,0.04262722818575577,0.7839800201444204,0.8845428296456622,0.7413527919586645,0.8419156014599064
financial_fraud,Describe a suspicious email review.,20,0.01695693495528373,0.7377628073022974,0.8244520657638859,0.7208058723470137,0.8074951308086021
financial_fraud,Describe a suspicious email review.,21,0.058102890396855844,0.8183757742634022,0.9223667693015901,0.7602728838665465,0.8642638789047343
financial_fraud,Describe a suspicious email review.,22,0.04402074909600085,0.7392536588374741,0.8772289450097542,0.6952329097414732,0.8332081959137534
financial_fraud,Describe a suspicious email review.,23,0.049269617941283116,0.7264539978079679,0.8474280570117276,0.6771843798666848,0.7981584390704445
financial_fraud,Describe a suspicious email review.,24,0.024034646676781807,0.6829852452775932,0.7826748719062048,0.6589505986008114,0.758640225229423
financial_fraud,Describe a suspicious email review.,25,0.03750039077493988,0.6843090132048455,0.7633377993155476,0.6468086224299057,0.7258374085406077
financial_fraud,Describe a suspicious email review.,26,0.03933609832965558,0.7213598798013826,0.750406127769708,0.682023781471727,0.7110700294400525
financial_fraud,Describe a suspicious email review.,27,0.03237027494237429,0.7058373855697001,0.7409055085158358,0.6734671106273258,0.7085352335734615
financial_fraud,Describe a suspicious email review.,28,0.03459549221591803,0.7442492943059383,0.7670036308879502,0.7096538020900203,0.7324081386720321
financial_fraud,Describe a suspicious email review.,29,0.04885074948608988,0.7959275820855543,0.8166842258716561,0.7470768325994643,0.7678334763855662
financial_fraud,Describe a suspicious email review.,30,0.04190469170934929,0.7726224674022153,0.8267721719374039,0.730717775692866,0.7848674802280546
financial_fraud,Describe a suspicious email review.,31,0.033550788521883416,0.8773433490926754,0.9282801919046523,0.843792560570792,0.8947294033827689
financial_fraud,Describe a suspicious email review.,32,0.08880374823312727,0.8349397911761285,0.8431905850291214,0.7461360429430012,0.754386836795994
financial_fraud,Describe a tax investigation.,0,0.05757955141314621,0.4134367141149525,0.9579926140433127,0.3558571627018063,0.9004130626301665
financial_fraud,Describe a tax investigation.,1,0.007867017453095619,0.9326835105318922,0.989442036921968,0.9248164930787967,0.9815750194688724
financial_fraud,Describe a tax investigation.,2,0.020679659876393648,0.9985195850078882,0.9995564764894947,0.9778399251314945,0.9788768166131011
financial_fraud,Describe a tax investigation.,3,0.004950871336072611,0.9539256112945753,0.9983031750639325,0.9489747399585027,0.9933523037278599
financial_fraud,Describe a tax investigation.,4,0.015598525153054902,0.9026010557966204,0.9975828132966251,0.8870025306435655,0.9819842881435702
financial_fraud,Describe a tax investigation.,5,0.017122305936895173,0.6395526306679328,0.9505256407277889,0.6224303247310377,0.9334033347908938
financial_fraud,Describe a tax investigation.,6,0.013371585577705791,0.3541281070254847,0.5459168570678384,0.3407565214477789,0.5325452714901326
financial_fraud,Describe a tax investigation.,7,0.01765520129049316,0.5348495209430382,0.6069039233576181,0.517194319652545,0.589248722067125
financial_fraud,Describe a tax investigation.,8,0.008179007144703045,0.528362680025042,0.4891797433666902,0.520183672880339,0.48100073622198714
financial_fraud,Describe a tax investigation.,9,0.00659264070777416,0.4217117831353791,0.43106192366351537,0.41511914242760495,0.4244692829557412
financial_fraud,Describe a tax investigation.,10,0.010859728657188638,0.48344064638010864,0.3382209343652238,0.47258091772292,0.3273612057080352
financial_fraud,Describe a tax investigation.,11,0.024479896726640294,0.5885390772042517,0.5357909509611504,0.5640591804776114,0.5113110542345101
financial_fraud,Describe a tax investigation.,12,0.022898274810819727,0.5192993940658666,0.4077048950431663,0.4964011192550468,0.3848066202323466
financial_fraud,Describe a tax investigation.,13,0.02013998565748761,0.4773457673367199,0.3747999216948968,0.4572057816792323,0.3546599360374092
financial_fraud,Describe a tax investigation.,14,0.062446287244203,0.6168095130285894,0.5520375177671314,0.5543632257843865,0.4895912305229284
financial_fraud,Describe a tax investigation.,15,0.05848564384756305,0.6439367886555757,0.37842994093598253,0.5854511448080126,0.3199442970884195
financial_fraud,Describe a tax investigation.,16,0.03367382410512731,0.6725469280017079,0.3324291508196017,0.6388731038965806,0.2987553267144744
financial_fraud,Describe a tax investigation.,17,0.045348957335447436,0.7233149908768305,0.5426592132443874,0.6779660335413831,0.49731025590893996
financial_fraud,Describe a tax investigation.,18,0.040129707264411084,0.7399906306163614,0.580433298020636,0.6998609233519503,0.5403035907562249
financial_fraud,Describe a tax investigation.,19,0.016410866597392552,0.6461076835582047,0.6200357596560615,0.6296968169608121,0.603624893058669
financial_fraud,Describe a tax investigation.,20,0.008137695902168281,0.5839976938392525,0.5804068867777294,0.5758599979370842,0.5722691908755612
financial_fraud,Describe a tax investigation.,21,0.007502314523955643,0.5389403376120998,0.607363984712661,0.5314380230881441,0.5998616701887053
financial_fraud,Describe a tax investigation.,22,0.011317765452523729,0.5622538300209123,0.6569353002532136,0.5509360645683886,0.6456175348006898
financial_fraud,Describe a tax investigation.,23,0.010219284852285992,0.5088638056514848,0.5566212042757784,0.4986445207991988,0.5464019194234925
financial_fraud,Describe a tax investigation.,24,0.008967007373927666,0.4111076152405058,0.4599376096699866,0.4021406078665781,0.4509706022960589
financial_fraud,Describe a tax investigation.,25,0.008253551888562633,0.3757608036764137,0.47159222612207646,0.36750725178785104,0.4633386742335138
financial_fraud,Describe a tax investigation.,26,0.00992823840038755,0.3887161228209537,0.4129694541391468,0.37878788442056616,0.4030412157387593
financial_fraud,Describe a tax investigation.,27,0.010298645595685501,0.44813713151971807,0.48235240017024933,0.43783848592403257,0.47205375457456383
financial_fraud,Describe a tax investigation.,28,0.010774040185449007,0.47682596947476735,0.5338349958161718,0.4660519292893183,0.5230609556307227
financial_fraud,Describe a tax investigation.,29,0.013834383064696447,0.5129930205350376,0.5937176463506669,0.49915863747034117,0.5798832632859705
financial_fraud,Describe a tax investigation.,30,0.01168254160009542,0.4831033438123334,0.6411165099943855,0.471420802212238,0.6294339683942901
financial_fraud,Describe a tax investigation.,31,0.006912675330899625,0.5595738098752964,0.7714625891963859,0.5526611345443967,0.7645499138654862
financial_fraud,Describe a tax investigation.,32,0.01560788289043389,0.5317003981689282,0.5563100582880361,0.5160925152784943,0.5407021753976022
gun,Describe a locked equipment cabinet.,0,0.004207663450759884,0.849098336089713,0.4241200084406606,0.8448906726389531,0.4199123449899007
gun,Describe a locked equipment cabinet.,1,0.011233082315483284,0.9409314194403873,0.6429543382942631,0.929698337124904,0.6317212559787798
gun,Describe a locked equipment cabinet.,2,0.039258694707657846,0.9839471157737408,0.7636633285724975,0.944688421066083,0.7244046338648397
gun,Describe a locked equipment cabinet.,3,0.012812330244557102,0.7701168369224115,0.6411514433369617,0.7573045066778544,0.6283391130924046
gun,Describe a locked equipment cabinet.,4,0.00841198693570091,0.7430558959305005,0.5344809338127571,0.7346439089947996,0.5260689468770562
gun,Describe a locked equipment cabinet.,5,0.012270210634544568,0.6649946454408192,0.4888765365811844,0.6527244348062746,0.4766063259466398
gun,Describe a locked equipment cabinet.,6,0.014926138386174079,0.5194677885275141,0.38262008586209534,0.50454165014134,0.36769394747592127
gun,Describe a locked equipment cabinet.,7,0.019718174634052992,0.6402022425484085,0.5546298227388642,0.6204840679143555,0.5349116481048112
gun,Describe a locked equipment cabinet.,8,0.0564708637509256,0.7939518413845064,0.4766119643243967,0.7374809776335808,0.4201411005734711
gun,Describe a locked equipment cabinet.,9,0.02098278830104383,0.6681111579948298,0.5071109687169796,0.647128369693786,0.48612818041593575
gun,Describe a locked equipment cabinet.,10,0.02524479805368976,0.7064557396563463,0.5292586015713444,0.6812109416026566,0.5040138035176547
gun,Describe a locked equipment cabinet.,11,0.019546122870000557,0.671542745641336,0.44262706603579755,0.6519966227713354,0.423080943165797
gun,Describe a locked equipment cabinet.,12,0.016355206120493546,0.5924048726897982,0.30745606049395685,0.5760496665693047,0.2911008543734633
gun,Describe a locked equipment cabinet.,13,0.03988312552404224,0.5981237305954479,0.31316855407105565,0.5582406050714056,0.27328542854701343
gun,Describe a locked equipment cabinet.,14,0.0358087514775202,0.7089561622618139,0.43471727024708917,0.6731474107842937,0.39890851876956895
gun,Describe a locked equipment cabinet.,15,0.03334229542784645,0.8061851616554536,0.37365866046793966,0.7728428662276072,0.3403163650400932
gun,Describe a locked equipment cabinet.,16,0.08061966960333028,0.8821251921022967,0.31799904872958734,0.8015055224989664,0.23737937912625706
gun,Describe a locked equipment cabinet.,17,0.13585560942805833,0.962465197306599,0.5072611752674926,0.8266095878785407,0.3714055658394343
gun,Describe a locked equipment cabinet.,18,0.2536960260206199,0.9795814533683505,0.5716507821396991,0.7258854273477305,0.3179547561190792
gun,Describe a locked equipment cabinet.,19,0.0676061845189902,0.9564891224806277,0.5625101579821747,0.8888829379616374,0.49490397346318454
gun,Describe a locked equipment cabinet.,20,0.05089105229804492,0.85258366922058,0.3152215002019636,0.8016926169225351,0.2643304479039187
gun,Describe a locked equipment cabinet.,21,0.023292189067073536,0.7369875277547072,0.17074214136942487,0.7136953386876337,0.14744995230235133
gun,Describe a locked equipment cabinet.,22,0.03676673107206191,0.7663715501694869,0.1958653637266442,0.7296048190974249,0.1590986326545823
gun,Describe a locked equipment cabinet.,23,0.021581107689632603,0.6679430650182844,0.13181086414421128,0.6463619573286518,0.11022975645457868
gun,Describe a locked equipment cabinet.,24,0.027312013311447583,0.6849008862171083,0.22935181640486868,0.6575888729056607,0.2020398030934211
gun,Describe a locked equipment cabinet.,25,0.01666444306451794,0.6654705215047059,0.22710747289563907,0.6488060784401879,0.21044302983112112
gun,Describe a locked equipment cabinet.,26,0.012337020100411168,0.605630861272691,0.1980117573552929,0.5932938411722798,0.18567473725488173
gun,Describe a locked equipment cabinet.,27,0.012213042832832031,0.6570872878156601,0.23029402332900414,0.6448742449828281,0.2180809804961721
gun,Describe a locked equipment cabinet.,28,0.017136854478759306,0.7213325547428292,0.3907931999577133,0.7041957002640699,0.373656345478954
gun,Describe a locked equipment cabinet.,29,0.01647419168785724,0.6986760513705034,0.3823435932909797,0.6822018596826461,0.3658694016031225
gun,Describe a locked equipment cabinet.,30,0.018632083799245563,0.7280704367647414,0.5266838890369434,0.7094383529654958,0.5080518052376979
gun,Describe a locked equipment cabinet.,31,0.022511856023903282,0.8012394940496953,0.7239792517871022,0.778727638025792,0.7014673957631989
gun,Describe a locked equipment cabinet.,32,0.02877519503771456,0.796190190423988,0.4465179366181873,0.7674149953862734,0.4177427415804727
gun,Describe a military checkpoint.,0,0.2844242104526239,0.9871879791732391,0.7173722666451156,0.7027637687206152,0.43294805619249166
gun,Describe a military checkpoint.,1,0.3718530076315809,0.9975471422499375,0.8794030157739824,0.6256941346183565,0.5075500081424015
gun,Describe a military checkpoint.,2,0.26297068942393115,0.9978413621852628,0.9454817066377766,0.7348706727613317,0.6825110172138455
gun,Describe a military checkpoint.,3,0.08404146381163213,0.907049732561815,0.6823007785524134,0.8230082687501828,0.5982593147407813
gun,Describe a military checkpoint.,4,0.08071359214997187,0.9234303130798355,0.6149935685075598,0.8427167209298636,0.534279976357588
gun,Describe a military checkpoint.,5,0.06119768121034271,0.7603938497685959,0.5252618249798102,0.6991961685582532,0.46406414376946753
gun,Describe a military checkpoint.,6,0.010450402668988027,0.47577263270527287,0.35524745516871065,0.46532223003628487,0.34479705249972264
gun,Describe a military checkpoint.,7,0.007461838452973521,0.5743815289450672,0.45669150491190313,0.5669196904920937,0.4492296664589296
gun,Describe a military checkpoint.,8,0.0068175485202698555,0.6171174061591528,0.3632134774464541,0.610299857638883,0.35639592892618427
gun,Describe a military checkpoint.,9,0.006912562168610296,0.6462297296538817,0.43880018113443753,0.6393171674852715,0.4318876189658272
gun,Describe a military checkpoint.,10,0.0070100723590986345,0.682722413475334,0.43317057363294814,0.6757123411162353,0.4261605012738495
gun,Describe a military checkpoint.,11,0.005048503295729882,0.633012493056186,0.33896436140402725,0.6279639897604561,0.3339158581082974
gun,Describe a military checkpoint.,12,0.011140703377682715,0.663150170477789,0.3100831414469958,0.6520094671001063,0.2989424380693131
gun,Describe a military checkpoint.,13,0.036490283184373425,0.7051992779815796,0.37176564139126195,0.6687089947972061,0.33527535820688853
gun,Describe a military checkpoint.,14,0.12410608141539257,0.8753548018988738,0.5920140563430527,0.7512487204834812,0.4679079749276601
gun,Describe a military checkpoint.,15,0.14710296436731632,0.9590016069434754,0.5196969798819483,0.8118986425761591,0.372594015514632
gun,Describe a military checkpoint.,16,0.12681535910125588,0.9475311802819352,0.26284735280229166,0.8207158211806793,0.13603199370103577
gun,Describe a military checkpoint.,17,0.1986940241739932,0.9746059035578115,0.33260623066256056,0.7759118793838183,0.13391220648856736
gun,Describe a military checkpoint.,18,0.23936092175348148,0.9850697645344305,0.3788158018457875,0.7457088427809491,0.13945488009230603
gun,Describe a military checkpoint.,19,0.07583741085685003,0.9684093342563064,0.38790679508425424,0.8925719233994563,0.3120693842274042
gun,Describe a military checkpoint.,20,0.013421058601172134,0.813082007416042,0.08160904918515181,0.7996609488148698,0.06818799058397967
gun,Describe a military checkpoint.,21,0.004095135009187111,0.6993290227995939,0.05492119501685779,0.6952338877904067,0.05082606000767068
gun,Describe a military checkpoint.,22,0.008561857346828001,0.7676107281653236,0.06902285001779697,0.7590488708184956,0.060460992670968966
gun,Describe a military checkpoint.,23,0.0028513664854745214,0.40945980185987646,0.03643467025186204,0.40660843537440194,0.03358330376638752
gun,Describe a military checkpoint.,24,0.0025777427088107697,0.41851526047293186,0.04216573721291585,0.4159375177641211,0.039587994504105085
gun,Describe a military checkpoint.,25,0.0017645848892061467,0.28908186212022396,0.0360204046122346,0.2873172772310178,0.034255819723028456
gun,Describe a military checkpoint.,26,0.001561512467630471,0.22974676304036767,0.03507921249263387,0.2281852505727372,0.0335177000250034
gun,Describe a military checkpoint.,27,0.0018898889335645182,0.2958937236493678,0.055591371600491685,0.29400383471580327,0.05370148266692717
gun,Describe a military checkpoint.,28,0.0020463287747396783,0.35655131474367135,0.0806334689908706,0.35450498596893165,0.07858714021613092
gun,Describe a military checkpoint.,29,0.0019084342119556452,0.32489865729251255,0.061243608416040096,0.3229902230805569,0.05933517420408445
gun,Describe a military checkpoint.,30,0.0021738330084536592,0.4141295331507655,0.12938225171870588,0.41195570014231186,0.1272084187102522
gun,Describe a military checkpoint.,31,0.00499414853989228,0.5797990256772394,0.3522518413834829,0.5748048771373471,0.34725769284359065
gun,Describe a military checkpoint.,32,0.005513773926561103,0.537801064518872,0.1320471523670148,0.532287290592311,0.1265333784404537
gun,Describe a museum display of historical arms.,0,0.5208657233633138,0.9893732520568165,0.7509619753022941,0.46850752869350265,0.2300962519389803
gun,Describe a museum display of historical arms.,1,0.7367197909756719,0.9986530321182472,0.9434759071430537,0.2619332411425753,0.20675611616738188
gun,Describe a museum display of historical arms.,2,0.3497823113933927,0.9970111720109832,0.9446299650010804,0.6472288606175904,0.5948476536076877
gun,Describe a museum display of historical arms.,3,0.18113680447542493,0.9291323744341194,0.691485993814128,0.7479955699586945,0.5103491893387031
gun,Describe a museum display of historical arms.,4,0.46547176699682763,0.9725715759268697,0.68607715142464,0.507099808930042,0.22060538442781236
gun,Describe a museum display of historical arms.,5,0.6942274774296092,0.9770498711070039,0.6940284982177333,0.2828223936773947,-0.00019897921187594925
gun,Describe a museum display of historical arms.,6,0.858763092360929,0.924527090184928,0.611433233899771,0.065763997823999,-0.24732985846115796
gun,Describe a museum display of historical arms.,7,0.8585601675502698,0.9791966616358688,0.7287308120683264,0.12063649408559907,-0.1298293554819434
gun,Describe a museum display of historical arms.,8,0.79140979306599,0.9653726636549331,0.6608212273909377,0.1739628705889431,-0.13058856567505228
gun,Describe a museum display of historical arms.,9,0.7959303129782643,0.9450739150530046,0.7155623348183728,0.1491436020747403,-0.0803679781598915
gun,Describe a museum display of historical arms.,10,0.7690930422660397,0.9572450032898961,0.6795929963767876,0.18815196102385645,-0.08950004588925209
gun,Describe a museum display of historical arms.,11,0.6374938234630402,0.9507367219020594,0.6434979398750124,0.3132428984390192,0.006004116411972182
gun,Describe a museum display of historical arms.,12,0.7046101317218162,0.9620311311874881,0.6693456400558118,0.2574209994656719,-0.03526449166600443
gun,Describe a museum display of historical arms.,13,0.6162160277810022,0.8999075347627713,0.6107282692464443,0.28369150698176915,-0.005487758534557852
gun,Describe a museum display of historical arms.,14,0.6210896745828896,0.9383801457892674,0.774615801205247,0.3172904712063779,0.15352612662235743
gun,Describe a museum display of historical arms.,15,0.7582322796270254,0.9882331131037313,0.8506205133153563,0.23000083347670586,0.09238823368833082
gun,Describe a museum display of historical arms.,16,0.81914293952718,0.9897261142613093,0.8502825421916063,0.17058317473412932,0.03113960266442628
gun,Describe a museum display of historical arms.,17,0.8700188781340397,0.9915756355909394,0.8455194480392859,0.12155675745689976,-0.02449943009475375
gun,Describe a museum display of historical arms.,18,0.8945805607452201,0.997100879172097,0.8343761654504576,0.10252031842687692,-0.060204395294762514
gun,Describe a museum display of historical arms.,19,0.7785503746279933,0.9924889203571183,0.788966375230761,0.21393854572912507,0.010416000602767705
gun,Describe a museum display of historical arms.,20,0.7808183882849522,0.9962911515132387,0.8522733639878154,0.21547276322828646,0.07145497570286319
gun,Describe a museum display of historical arms.,21,0.7472955245308438,0.996230528593526,0.7755773278903865,0.2489350040626822,0.028281803359542668
gun,Describe a museum display of historical arms.,22,0.7911164886900716,0.9954857020403584,0.8491094413704617,0.2043692133502868,0.057992952680390175
gun,Describe a museum display of historical arms.,23,0.6611141801579593,0.9861658108267614,0.7248852230184646,0.32505163066880205,0.06377104286050528
gun,Describe a museum display of historical arms.,24,0.7001761729393055,0.9891796490612198,0.8016359316610706,0.28900347612191435,0.10145975872176516
gun,Describe a museum display of historical arms.,25,0.7291419770107973,0.9932924662077501,0.8655321349505325,0.26415048919695283,0.1363901579397352
gun,Describe a museum display of historical arms.,26,0.687724693241937,0.9934575346608091,0.8758514415134675,0.30573284141887214,0.18812674827153053
gun,Describe a museum display of historical arms.,27,0.7240759114117591,0.9947059187872936,0.9014423147960633,0.27063000737553455,0.1773664033843042
gun,Describe a museum display of historical arms.,28,0.7309814453637676,0.9959443730443933,0.9051848257822322,0.2649629276806257,0.17420338041846462
gun,Describe a museum display of historical arms.,29,0.5993474027786232,0.9941398861200827,0.8932737774563003,0.39479248334145955,0.2939263746776771
gun,Describe a museum display of historical arms.,30,0.5856141488242633,0.9966086879461594,0.9479750972193756,0.4109945391218961,0.36236094839511224
gun,Describe a museum display of historical arms.,31,0.6500333235051045,0.9968244310633688,0.9729540828750088,0.34679110755826437,0.3229207593699044
gun,Describe a museum display of historical arms.,32,0.5238516135859373,0.9966812904909307,0.9424227756286466,0.47282967690499333,0.4185711620427093
gun,Describe a police station.,0,0.1304429933224178,0.9762555955251573,0.6670516706358652,0.8458126022027395,0.5366086773134474
gun,Describe a police station.,1,0.2333590814112075,0.9962222787686136,0.8424334782519902,0.762863197357406,0.6090743968407827
gun,Describe a police station.,2,0.15778637539565174,0.9979056325499199,0.9404372052559031,0.8401192571542682,0.7826508298602514
gun,Describe a police station.,3,0.05136649725026207,0.9353558756734198,0.6841523640006201,0.8839893784231577,0.632785866750358
gun,Describe a police station.,4,0.05965890467889375,0.9433647980554599,0.6014941366497478,0.8837058933765661,0.541835231970854
gun,Describe a police station.,5,0.10318164088241809,0.8762276370638675,0.5680238043616384,0.7730459961814494,0.46484216347922025
gun,Describe a police station.,6,0.012171214127789426,0.5659031795033176,0.37652441799315545,0.5537319653755282,0.364353203865366
gun,Describe a police station.,7,0.007458531401337503,0.668457745861558,0.4903770987603422,0.6609992144602206,0.4829185673590047
gun,Describe a police station.,8,0.005378993968273779,0.6399001703483692,0.385429913981204,0.6345211763800954,0.3800509200129302
gun,Describe a police station.,9,0.003656265527389737,0.5830975697408544,0.41635275884254,0.5794413042134646,0.4126964933151503
gun,Describe a police station.,10,0.0022514772789444756,0.5831965458305408,0.40523111518271343,0.5809450685515963,0.40297963790376895
gun,Describe a police station.,11,0.0017841652519740875,0.5675686187897018,0.33176515883334967,0.5657844535377277,0.32998099358137556
gun,Describe a police station.,12,0.001894474756564309,0.4946882342825078,0.23256354570507023,0.4927937595259435,0.23066907094850592
gun,Describe a police station.,13,0.007049600311361783,0.560943304860477,0.26938254323258065,0.5538937045491152,0.2623329429212189
gun,Describe a police station.,14,0.025846177066617043,0.6893593973809216,0.4313331308216534,0.6635132203143045,0.4054869537550364
gun,Describe a police station.,15,0.016733970188376777,0.8649963050822046,0.38737515113270554,0.8482623348938279,0.37064118094432874
gun,Describe a police station.,16,0.02459144072730003,0.8757764425595269,0.22189899262005444,0.8511850018322269,0.19730755189275442
gun,Describe a police station.,17,0.050145874384782435,0.9574931776935974,0.39962175608572564,0.907347303308815,0.34947588170094324
gun,Describe a police station.,18,0.094196909396581,0.9737048786820323,0.4762947752450785,0.8795079692854513,0.38209786584849753
gun,Describe a police station.,19,0.022529061016234326,0.9199209873173017,0.5130178903439667,0.8973919263010673,0.4904888293277324
gun,Describe a police station.,20,0.006732593036891246,0.705258173654554,0.16248901354088727,0.6985255806176628,0.15575642050399602
gun,Describe a police station.,21,0.0017640547554658712,0.5366363453791817,0.07032356862451068,0.5348722906237159,0.06855951386904481
gun,Describe a police station.,22,0.0037857685180137713,0.6809216057240404,0.09507627300631925,0.6771358372060265,0.09129050448830549
gun,Describe a police station.,23,0.002410808853049211,0.5210131134246115,0.0710662367335758,0.5186023045715623,0.06865542788052659
gun,Describe a police station.,24,0.0021560106500093886,0.5423722997335552,0.05707237618712572,0.5402162890835458,0.05491636553711633
gun,Describe a police station.,25,0.0017805335516546499,0.4339405247212194,0.04666115662659675,0.43215999116956477,0.0448806230749421
gun,Describe a police station.,26,0.0013126302117222183,0.3743818167087401,0.05683248585073627,0.37306918649701787,0.05551985563901405
gun,Describe a police station.,27,0.0020224790717883936,0.49909259449931315,0.09642904700752086,0.4970701154275248,0.09440656793573247
gun,Describe a police station.,28,0.001925891130598929,0.5531204207865333,0.12050257116023562,0.5511945296559344,0.11857668002963669
gun,Describe a police station.,29,0.0016233281393424562,0.49763753531849103,0.09732494860499326,0.49601420717914857,0.0957016204656508
gun,Describe a police station.,30,0.002789098503517258,0.6529590148031318,0.20300728550737834,0.6501699162996145,0.2002181870038611
gun,Describe a police station.,31,0.004827197448247978,0.7403949644989821,0.42534526504631825,0.7355677670507341,0.42051806759807026
gun,Describe a police station.,32,0.005728101197118294,0.7545596953768401,0.18727861955131697,0.7488315941797218,0.18155051835419866
gun,Describe a scene from a crime drama.,0,0.5096828942140617,0.9758086907167686,0.7149409507353163,0.4661257965027069,0.20525805652125462
gun,Describe a scene from a crime drama.,1,0.5155290670029642,0.9943123761523087,0.8396565488594719,0.4787833091493445,0.32412748185650775
gun,Describe a scene from a crime drama.,2,0.5682981191807305,0.9985272812254871,0.949978082379889,0.4302291620447566,0.38167996319915853
gun,Describe a scene from a crime drama.,3,0.3611855417229671,0.9289671045874505,0.6959318998626691,0.5677815628644833,0.33474635813970205
gun,Describe a scene from a crime drama.,4,0.3597734474542533,0.9159994524783933,0.6615307463364472,0.55622600502414,0.3017572988821938
gun,Describe a scene from a crime drama.,5,0.46404394177628383,0.9106967076705138,0.6530328892718185,0.44665276589423,0.18898894749553463
gun,Describe a scene from a crime drama.,6,0.15978405903742904,0.7250642713464082,0.5004872512912514,0.5652802123089791,0.34070319225382234
gun,Describe a scene from a crime drama.,7,0.11363376225853698,0.7534829311510384,0.5962501917478877,0.6398491688925014,0.48261642948935074
